snr_db,window,stat,cond,n_seeds,auc_mean,ci_lo,ci_hi,seed0,seed1,seed2,seed3,seed4
5.0,32,crcfail_d,CDLB,5,0.5066666666666666,0.495331876989029,0.5180014563443043,0.5166666666666667,0.5166666666666667,0.5,0.5,0.5
5.0,32,crcfail_d,CDLD,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
5.0,32,crcfail_d,CDLE,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
5.0,32,crcfail_d,S2,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5.0,32,crcfail_d,V30,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
5.0,32,crcfail_d,V90,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
5.0,32,crcfail_d,V150,5,0.9966666666666667,0.9874118496493407,1.0059214836839927,1.0,1.0,1.0,0.9833333333333333,1.0
5.0,32,crcfail_d,V250,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5.0,32,crcfail_d,V400,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5.0,32,cf,DS200,5,0.5255555555555554,0.4622353506885553,0.5888757604225555,0.5277777777777778,0.5,0.5211111111111111,0.6077777777777778,0.4711111111111111
5.0,32,cf,DS300,5,0.5617777777777777,0.5135440880401028,0.6100114675154527,0.6233333333333333,0.5733333333333334,0.5511111111111111,0.5355555555555556,0.5255555555555556
5.0,32,cf,DS600,5,0.6571111111111112,0.5828569432477719,0.7313652789744505,0.7188888888888889,0.6311111111111111,0.5911111111111111,0.6222222222222222,0.7222222222222222
5.0,32,cf,DS1000,5,0.6848888888888889,0.6320778325555708,0.7376999452222069,0.7177777777777777,0.7355555555555555,0.6333333333333333,0.6833333333333333,0.6544444444444445
5.0,32,cf,CDLA,5,0.8833333333333334,0.8379522133378087,0.9287144533288582,0.8422222222222222,0.8677777777777778,0.8644444444444445,0.9111111111111111,0.9311111111111111
5.0,32,cf,CDLB,5,0.48711111111111116,0.3934051049361268,0.5808171172860955,0.46,0.4211111111111111,0.41888888888888887,0.5644444444444444,0.5711111111111111
5.0,32,cf,CDLD,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5.0,32,cf,CDLE,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5.0,32,cf,S2,5,0.8324444444444443,0.7602581900713428,0.9046306988175459,0.8366666666666667,0.8288888888888889,0.7555555555555555,0.9188888888888889,0.8222222222222222
5.0,32,cf,V30,5,0.5633333333333332,0.4526446212759314,0.6740220453907351,0.5544444444444444,0.6577777777777778,0.42444444444444446,0.6222222222222222,0.5577777777777778
5.0,32,cf,V90,5,0.4988888888888889,0.4060327372648055,0.5917450405129723,0.5566666666666666,0.46555555555555556,0.38333333333333336,0.5588888888888889,0.53
5.0,32,cf,V150,5,0.4653333333333333,0.3671983250923078,0.5634683415743588,0.5644444444444444,0.5066666666666667,0.3566666666666667,0.47333333333333333,0.4255555555555556
5.0,32,cf,V250,5,0.4297777777777778,0.3346015347470826,0.5249540208084731,0.5144444444444445,0.31444444444444447,0.40555555555555556,0.47888888888888886,0.43555555555555553
5.0,32,cf,V400,5,0.41244444444444445,0.32877261791290746,0.49611627097598143,0.5122222222222222,0.37222222222222223,0.3566666666666667,0.3688888888888889,0.45222222222222225
5.0,32,ct,DS200,5,0.5195555555555555,0.46608189520586446,0.5730292159052466,0.4888888888888889,0.5455555555555556,0.4622222222222222,0.5677777777777778,0.5333333333333333
5.0,32,ct,DS300,5,0.5211111111111111,0.4307429317382106,0.6114792904840116,0.4677777777777778,0.6288888888888889,0.4411111111111111,0.5344444444444445,0.5333333333333333
5.0,32,ct,DS600,5,0.5133333333333333,0.42234593498899614,0.6043207316776705,0.4033333333333333,0.5977777777777777,0.4922222222222222,0.5177777777777778,0.5555555555555556
5.0,32,ct,DS1000,5,0.5348888888888889,0.40959858117854464,0.6601791965992331,0.5255555555555556,0.5733333333333334,0.4022222222222222,0.49666666666666665,0.6766666666666666
5.0,32,ct,CDLA,5,0.5288888888888889,0.44150829786649554,0.6162694799112821,0.5622222222222222,0.5211111111111111,0.44666666666666666,0.4855555555555556,0.6288888888888889
5.0,32,ct,CDLB,5,0.5222222222222223,0.4282910218606909,0.6161534225837536,0.4888888888888889,0.5588888888888889,0.40444444444444444,0.5766666666666667,0.5822222222222222
5.0,32,ct,CDLD,5,0.5015555555555555,0.4523162179584205,0.5507948931526906,0.4855555555555556,0.5511111111111111,0.4444444444444444,0.5177777777777778,0.5088888888888888
5.0,32,ct,CDLE,5,0.5111111111111111,0.4242987130261516,0.5979235091960706,0.45444444444444443,0.44666666666666666,0.5022222222222222,0.5333333333333333,0.6188888888888889
5.0,32,ct,S2,5,0.4995555555555556,0.43175283497431216,0.567358276136799,0.49777777777777776,0.5644444444444444,0.43444444444444447,0.4588888888888889,0.5422222222222223
5.0,32,ct,V30,5,0.4533333333333333,0.29929939091294794,0.6073672757537187,0.4288888888888889,0.6177777777777778,0.2722222222222222,0.4622222222222222,0.4855555555555556
5.0,32,ct,V90,5,0.6295555555555555,0.5121996749174621,0.746911436193649,0.5711111111111111,0.6633333333333333,0.5844444444444444,0.5488888888888889,0.78
5.0,32,ct,V150,5,0.9197777777777778,0.8717140716576812,0.9678414838978744,0.91,0.9666666666666667,0.9166666666666666,0.8633333333333333,0.9422222222222222
5.0,32,ct,V250,5,0.9997777777777778,0.9991607899766227,1.0003947655789327,1.0,0.9988888888888889,1.0,1.0,1.0
5.0,32,ct,V400,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5.0,32,ymag,DS200,5,0.45888888888888885,0.4118498910719198,0.5059278867058579,0.4666666666666667,0.5088888888888888,0.42333333333333334,0.4766666666666667,0.41888888888888887
5.0,32,ymag,DS300,5,0.37666666666666665,0.3218709938887802,0.4314623394445531,0.4388888888888889,0.3244444444444444,0.35888888888888887,0.36,0.4011111111111111
5.0,32,ymag,DS600,5,0.37511111111111106,0.31130729314695715,0.43891492907526497,0.43,0.3322222222222222,0.31444444444444447,0.42,0.3788888888888889
5.0,32,ymag,DS1000,5,0.3042222222222222,0.17136768441439723,0.43707676003004725,0.3322222222222222,0.14888888888888888,0.26222222222222225,0.43777777777777777,0.34
5.0,32,ymag,CDLA,5,0.46355555555555555,0.3973090492674053,0.5298020618437058,0.4,0.43777777777777777,0.44333333333333336,0.5066666666666667,0.53
5.0,32,ymag,CDLB,5,0.5846666666666667,0.4487457804464213,0.720587552886912,0.6133333333333333,0.5111111111111111,0.48444444444444446,0.76,0.5544444444444444
5.0,32,ymag,CDLD,5,0.9935555555555554,0.9821621444838003,1.0049489666273104,0.9777777777777777,0.9933333333333333,0.9988888888888889,1.0,0.9977777777777778
5.0,32,ymag,CDLE,5,0.9986666666666666,0.9963997087311391,1.000933624602194,0.9966666666666667,0.9966666666666667,1.0,1.0,1.0
5.0,32,ymag,S2,5,0.5546666666666666,0.4103376708223494,0.6989956625109839,0.6477777777777778,0.38222222222222224,0.5588888888888889,0.6722222222222223,0.5122222222222222
5.0,32,ymag,V30,5,0.5780000000000001,0.4621220363419412,0.693877963658059,0.5144444444444445,0.6911111111111111,0.4777777777777778,0.6611111111111111,0.5455555555555556
5.0,32,ymag,V90,5,0.5131111111111111,0.4388069753780372,0.5874152468441849,0.5588888888888889,0.5855555555555556,0.43555555555555553,0.48444444444444446,0.5011111111111111
5.0,32,ymag,V150,5,0.5162222222222221,0.4289200835007745,0.6035243609436698,0.5277777777777778,0.6077777777777778,0.4311111111111111,0.5511111111111111,0.4633333333333333
5.0,32,ymag,V250,5,0.42822222222222217,0.3734560828053012,0.48298836163914316,0.49333333333333335,0.3844444444444444,0.43333333333333335,0.39,0.44
5.0,32,ymag,V400,5,0.4413333333333333,0.4059250060119149,0.4767416606547517,0.4866666666666667,0.4266666666666667,0.41,0.44222222222222224,0.4411111111111111
10.0,1,resid,DS200,5,0.863388671875,0.8440906782580017,0.8826866654919984,0.8603211805555555,0.8582183159722222,0.8822178819444444,0.8419769965277778,0.874208984375
10.0,1,resid,DS300,5,0.9726174045138889,0.9652573467462588,0.9799774622815189,0.9726963975694445,0.9703667534722222,0.9803049045138889,0.9643294270833334,0.9753895399305555
10.0,1,resid,DS600,5,0.9991825086805555,0.998753102287303,0.999611915073808,0.9989529079861111,0.9990744357638889,0.9996006944444444,0.998798828125,0.9994856770833334
10.0,1,resid,DS1000,5,0.9999680989583334,0.9999172790881656,1.0000189188285011,0.9998980034722222,0.9999761284722222,0.9999956597222223,0.9999717881944444,0.9999989149305556
10.0,1,resid,CDLA,5,0.33658539496527773,0.28286181814461087,0.3903089717859446,0.2629665798611111,0.34555609809027776,0.338740234375,0.37175130208333335,0.36391276041666665
10.0,1,resid,CDLB,5,0.7561473524305555,0.7437764229869225,0.7685182818741886,0.7485308159722223,0.758662109375,0.7718088107638889,0.7548480902777778,0.7468869357638889
10.0,1,resid,CDLD,5,0.6077420789930554,0.3866883946505244,0.8287957633355865,0.5072873263888888,0.9106011284722222,0.48728135850694443,0.6263357204861111,0.5072048611111111
10.0,1,resid,CDLE,5,0.6639520399305555,0.4620196216213466,0.8658844582397645,0.5761089409722222,0.9343598090277778,0.543623046875,0.6981879340277778,0.56748046875
10.0,1,resid,S2,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,1,resid,V30,5,0.5089085286458335,0.49283655711236607,0.5249805001793009,0.5134331597222223,0.5148621961805555,0.4956998697916667,0.5250396050347222,0.4955078125
10.0,1,resid,V90,5,0.6004375,0.5869997593842934,0.6138752406157065,0.6040180121527777,0.6016937934027777,0.6160590277777778,0.5895789930555555,0.5908376736111111
10.0,1,resid,V150,5,0.6800232204861111,0.6739246211205566,0.6861218198516655,0.6764225260416666,0.6760373263888889,0.6861990017361111,0.6845041232638889,0.676953125
10.0,1,resid,V250,5,0.7830721571180556,0.7742528096323672,0.7918915046037439,0.7884526909722223,0.7860112847222223,0.7899929470486111,0.7751519097222223,0.775751953125
10.0,1,resid,V400,5,0.8745991753472223,0.8611304476566434,0.8880679030378013,0.8865972222222223,0.8741395399305556,0.883037109375,0.8593305121527778,0.8698914930555556
10.0,1,tdisp,DS200,5,0.6043368055555556,0.5910452424553377,0.6176283686557734,0.6058506944444444,0.5965473090277778,0.6220486111111111,0.6014724392361112,0.5957649739583334
10.0,1,tdisp,DS300,5,0.6730218098958333,0.6608355810829333,0.6852080387087333,0.681318359375,0.6712841796875,0.6822732204861112,0.6722884114583333,0.6579448784722223
10.0,1,tdisp,DS600,5,0.667185329861111,0.6393116543300915,0.6950590053921305,0.6708778211805555,0.6550705295138889,0.70291015625,0.6433756510416667,0.6636924913194444
10.0,1,tdisp,DS1000,5,0.6700557725694444,0.6369889101684164,0.7031226349704723,0.6513726128472223,0.6782606336805556,0.7119162326388889,0.644990234375,0.6637391493055556
10.0,1,tdisp,CDLA,5,0.4879021267361111,0.4645892958530665,0.5112149576191557,0.45900390625,0.4799164496527778,0.4940587022569444,0.50404296875,0.5024886067708333
10.0,1,tdisp,CDLB,5,0.5830093315972222,0.5727481639705457,0.5932704992238987,0.5687543402777778,0.5847092013888889,0.5899913194444445,0.5869802517361111,0.5846115451388889
10.0,1,tdisp,CDLD,5,0.5527940538194445,0.5108775058634486,0.5947106017754403,0.4999869791666667,0.5715266927083333,0.5724685329861111,0.5815375434027777,0.5384505208333333
10.0,1,tdisp,CDLE,5,0.5621727430555555,0.5252293273187306,0.5991161587923804,0.5297916666666667,0.6010546875,0.5548231336805556,0.5841178385416667,0.5410763888888889
10.0,1,tdisp,S2,5,0.6471593967013888,0.6225473921632898,0.6717714012394878,0.6376888020833333,0.6374110243055555,0.6801969401041666,0.6302517361111111,0.6502484809027778
10.0,1,tdisp,V30,5,0.6123175998263889,0.6055347712611048,0.619100428391673,0.6130826822916666,0.6055783420138889,0.6154600694444444,0.6082801649305556,0.6191867404513889
10.0,1,tdisp,V90,5,0.8364344618055556,0.8201484709656331,0.852720452645478,0.8516059027777778,0.8309689670138889,0.8491634114583333,0.8225325520833333,0.8279014756944445
10.0,1,tdisp,V150,5,0.907521484375,0.8922518252555345,0.9227911434944656,0.9027473958333333,0.8887456597222222,0.9105251736111111,0.9199761284722222,0.9156130642361111
10.0,1,tdisp,V250,5,0.960767361111111,0.9564707063156848,0.9650640159065373,0.9622992621527777,0.9564735243055555,0.9654828559027778,0.9610091145833334,0.9585720486111111
10.0,1,tdisp,V400,5,0.9855709635416666,0.982342230943798,0.9887996961395352,0.9828656684027778,0.9847667100694445,0.9896299913194444,0.9864040798611111,0.9841883680555555
10.0,1,comb,DS200,5,0.8188548177083333,0.7930362376035174,0.8446733978131493,0.8056716579861111,0.8259765625,0.8427419704861111,0.7902506510416667,0.8296332465277778
10.0,1,comb,DS300,5,0.9611453993055555,0.9503332795816916,0.9719575190294195,0.9582530381944444,0.964365234375,0.9724001736111111,0.9486154513888889,0.9620930989583333
10.0,1,comb,DS600,5,0.9989776475694445,0.9984172071105072,0.9995380880283818,0.998623046875,0.9990440538194445,0.9995008680555556,0.9984223090277777,0.9992979600694445
10.0,1,comb,DS1000,5,0.9999685329861112,0.9999175668816743,1.000019499090548,0.9998980034722222,0.9999782986111111,0.9999956597222223,0.9999717881944444,0.9999989149305556
10.0,1,comb,CDLA,5,0.40981228298611116,0.3704622496161762,0.44916231635604614,0.3622873263888889,0.41426812065972224,0.3974924045138889,0.4426616753472222,0.43235188802083335
10.0,1,comb,CDLB,5,0.72352734375,0.7033281739600566,0.7437265135399435,0.7013856336805555,0.7368218315972223,0.7419249131944444,0.7206879340277778,0.71681640625
10.0,1,comb,CDLD,5,0.5915846354166667,0.3802289549504957,0.8029403158828378,0.4720377604166667,0.8855360243055556,0.5124381510416667,0.5908539496527778,0.4970572916666667
10.0,1,comb,CDLE,5,0.6381532118055555,0.4366252025658136,0.8396812210452974,0.5422916666666666,0.9177593315972222,0.5429210069444445,0.6439767795138889,0.5438172743055556
10.0,1,comb,S2,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,1,comb,V30,5,0.5876258680555555,0.5781238992353894,0.5971278368757216,0.591259765625,0.5858713107638889,0.5751041666666666,0.5944542100694444,0.5914398871527777
10.0,1,comb,V90,5,0.8161345486111111,0.8025931432565808,0.8296759539656414,0.8304242621527778,0.8080208333333333,0.8221961805555555,0.8031564670138889,0.816875
10.0,1,comb,V150,5,0.8953446180555555,0.8815947639896707,0.9090944721214403,0.8894704861111111,0.879501953125,0.8976150173611112,0.9073893229166666,0.9027463107638889
10.0,1,comb,V250,5,0.9536221788194444,0.9493839515612364,0.9578604060776524,0.9565310329861111,0.9488313802083334,0.9573046875,0.9527875434027778,0.95265625
10.0,1,comb,V400,5,0.9826048177083333,0.9785555640902857,0.9866540713263809,0.9789322916666666,0.9819357638888889,0.9873611111111111,0.9841145833333333,0.9806803385416667
10.0,1,conf_a,DS200,5,0.9239300130208333,0.9136890485143265,0.9341709775273401,0.9160503472222222,0.9356716579861111,0.9176529947916666,0.9212754991319444,0.9289995659722222
10.0,1,conf_a,DS300,5,0.9937023654513888,0.9921889862121702,0.9952157446906074,0.9920106336805555,0.9930533854166667,0.9937456597222222,0.994755859375,0.9949462890625
10.0,1,conf_a,DS600,5,0.9999694010416667,0.999942482167692,0.9999963199156413,0.99994140625,0.9999620225694444,0.9999934895833333,0.9999609375,0.9999891493055556
10.0,1,conf_a,DS1000,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,1,conf_a,CDLA,5,0.30557009548611114,0.28065471916464635,0.3304854718075759,0.3135183376736111,0.32018174913194447,0.3214230685763889,0.2994943576388889,0.2732329644097222
10.0,1,conf_a,CDLB,5,0.8264341362847223,0.8140656728573561,0.8388025997120885,0.8342247178819444,0.8179269748263889,0.8350922309027777,0.8313330078125,0.81359375
10.0,1,conf_a,CDLD,5,0.659559787326389,0.5877036538178645,0.7314159208349135,0.6021451822916667,0.7061702473958333,0.7334125434027777,0.6436138237847222,0.6124571397569445
10.0,1,conf_a,CDLE,5,0.7767709418402777,0.7288893985571787,0.8246524851233767,0.7345855034722222,0.7976475694444445,0.8315912543402778,0.7691259765625,0.7509044053819445
10.0,1,conf_a,S2,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,1,conf_a,V30,5,0.6260247395833333,0.5997742855436733,0.6522751936229932,0.6469661458333333,0.6477723524305555,0.6122021484375,0.6000021701388889,0.6231808810763889
10.0,1,conf_a,V90,5,0.8470197482638889,0.8271841631656895,0.8668553333620883,0.8704654947916667,0.8508599175347222,0.8450461154513889,0.8262364366319445,0.8424907769097222
10.0,1,conf_a,V150,5,0.9056461588541668,0.899617125976465,0.9116751917318685,0.9048556857638889,0.9094997829861111,0.9098621961805555,0.9061637369791666,0.8978493923611112
10.0,1,conf_a,V250,5,0.9534960937499999,0.9493770810335675,0.9576151064664322,0.9554508463541667,0.9579530164930555,0.9516786024305556,0.9493994140625,0.9529985894097223
10.0,1,conf_a,V400,5,0.9815398220486111,0.9776538690914663,0.9854257750057559,0.9784971788194444,0.9855740017361111,0.9839756944444444,0.9788671875,0.9807850477430555
10.0,1,conf_d,DS200,5,0.9354388020833333,0.9220549788079175,0.9488226253587491,0.9286436631944445,0.9388118489583334,0.9458452690972222,0.9202311197916667,0.943662109375
10.0,1,conf_d,DS300,5,0.9951203342013889,0.9934698134881521,0.9967708549146257,0.9939333767361112,0.9946782769097222,0.9962955729166667,0.9939366319444445,0.9967578125
10.0,1,conf_d,DS600,5,0.9999917534722222,0.9999804570924244,1.00000304985202,0.9999782986111111,0.9999924045138889,1.0,0.9999880642361111,1.0
10.0,1,conf_d,DS1000,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,1,conf_d,CDLA,5,0.3222418619791667,0.30325565885322864,0.3412280651051048,0.33923177083333333,0.3089181857638889,0.32383680555555555,0.33465603298611113,0.30456651475694446
10.0,1,conf_d,CDLB,5,0.8399958767361111,0.8268494197561571,0.8531423337160651,0.8430984157986111,0.8324093967013889,0.8487049696180555,0.8500580512152778,0.8257085503472222
10.0,1,conf_d,CDLD,5,0.766189453125,0.6848885221580154,0.8474903840919845,0.7602425130208333,0.6980815972222222,0.7123611111111111,0.8565939670138889,0.8036680772569444
10.0,1,conf_d,CDLE,5,0.8439686414930556,0.7822202388544145,0.9057170441316967,0.8483902994791667,0.7843136935763889,0.8078119574652778,0.9100450303819444,0.8692822265625
10.0,1,conf_d,S2,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,1,conf_d,V30,5,0.6329812282986111,0.6096200994415477,0.6563423571556746,0.6593777126736111,0.6461452907986112,0.6217230902777777,0.6157807074652778,0.6218793402777778
10.0,1,conf_d,V90,5,0.849967013888889,0.8321407295355364,0.8677932982422415,0.8725081380208334,0.8475960286458334,0.8503949652777778,0.8326529947916667,0.8466829427083333
10.0,1,conf_d,V150,5,0.909043728298611,0.9053099143383514,0.9127775422588706,0.9099636501736111,0.9132373046875,0.9097900390625,0.9061935763888889,0.9060340711805556
10.0,1,conf_d,V250,5,0.9553487413194445,0.9509258850579332,0.9597715975809558,0.9538720703125,0.9615147569444444,0.9550602213541667,0.9525217013888889,0.9537749565972222
10.0,1,conf_d,V400,5,0.9817393663194445,0.9782918393874339,0.985186893251455,0.9796994357638888,0.9851877170138889,0.9842154947916667,0.979052734375,0.9805414496527778
10.0,1,crcfail_a,DS200,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,1,crcfail_a,DS300,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,1,crcfail_a,DS600,5,0.50125,0.4996925401594321,0.5028074598405678,0.5005208333333333,0.5,0.5026041666666666,0.5026041666666666,0.5005208333333333
10.0,1,crcfail_a,DS1000,5,0.5033333333333333,0.49831150900406457,0.508355157662602,0.5,0.5036458333333333,0.503125,0.5098958333333333,0.5
10.0,1,crcfail_a,CDLA,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,1,crcfail_a,CDLB,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,1,crcfail_a,CDLD,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,1,crcfail_a,CDLE,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,1,crcfail_a,S2,5,0.5251041666666667,0.49774562276046774,0.5524627105728657,0.5010416666666667,0.5369791666666667,0.5234375,0.5557291666666667,0.5083333333333333
10.0,1,crcfail_a,V30,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,1,crcfail_a,V90,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,1,crcfail_a,V150,5,0.5213541666666666,0.5139382347039337,0.5287700986293994,0.525,0.5145833333333333,0.5151041666666667,0.5255208333333333,0.5265625
10.0,1,crcfail_a,V250,5,0.6532291666666666,0.6404382319199549,0.6660201014133784,0.6567708333333333,0.6692708333333334,0.6463541666666667,0.6432291666666666,0.6505208333333333
10.0,1,crcfail_a,V400,5,0.7582291666666666,0.7421758893790726,0.7742824439542606,0.7697916666666667,0.759375,0.7453125,0.7447916666666666,0.771875
10.0,1,crcfail_d,DS200,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,1,crcfail_d,DS300,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,1,crcfail_d,DS600,5,0.5032291666666666,0.4994749631622969,0.5069833701710363,0.5026041666666666,0.5005208333333333,0.5083333333333333,0.503125,0.5015625
10.0,1,crcfail_d,DS1000,5,0.5108333333333334,0.5021280691185755,0.5195385975480912,0.50625,0.503125,0.5208333333333334,0.5145833333333333,0.509375
10.0,1,crcfail_d,CDLA,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,1,crcfail_d,CDLB,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,1,crcfail_d,CDLD,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,1,crcfail_d,CDLE,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,1,crcfail_d,S2,5,0.5646875,0.5217551916405003,0.6076198083594997,0.5369791666666667,0.5369791666666667,0.6213541666666667,0.5682291666666667,0.5598958333333334
10.0,1,crcfail_d,V30,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,1,crcfail_d,V90,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,1,crcfail_d,V150,5,0.5213541666666667,0.5163240211646167,0.5263843121687166,0.5255208333333333,0.51875,0.515625,0.5234375,0.5234375
10.0,1,crcfail_d,V250,5,0.6540625,0.6392772350862246,0.6688477649137754,0.6557291666666667,0.6734375,0.6458333333333334,0.6432291666666666,0.6520833333333333
10.0,1,crcfail_d,V400,5,0.7582291666666666,0.7405457349140836,0.7759125984192496,0.76875,0.7640625,0.7427083333333333,0.7432291666666667,0.7723958333333333
10.0,1,cf,DS200,5,0.4922490234375,0.470771965136287,0.513726081738713,0.472373046875,0.4842431640625,0.5072450086805556,0.513349609375,0.48403428819444444
10.0,1,cf,DS300,5,0.49297591145833336,0.47134612801996584,0.5146056948967009,0.46799153645833336,0.4929242621527778,0.5097987196180556,0.5087630208333334,0.4854020182291667
10.0,1,cf,DS600,5,0.5162057291666666,0.5021296415804897,0.5302818167528436,0.5058002387152778,0.5228130425347223,0.5327604166666666,0.5079958767361111,0.5116590711805555
10.0,1,cf,DS1000,5,0.5224833984374999,0.5038378900329151,0.5411289068420847,0.4968679470486111,0.5359971788194444,0.5281293402777778,0.5234201388888889,0.5280023871527778
10.0,1,cf,CDLA,5,0.5785050998263889,0.5570668112714944,0.5999433883812834,0.5684847005208333,0.5735536024305555,0.5931608072916666,0.5993109809027778,0.5580154079861112
10.0,1,cf,CDLB,5,0.47244303385416664,0.45591810761951096,0.4889679600888223,0.4544118923611111,0.47140245225694444,0.48719401041666666,0.4834168836805556,0.46578993055555556
10.0,1,cf,CDLD,5,0.982681640625,0.980567324950885,0.9847959562991149,0.9808138020833334,0.9843424479166667,0.9846332465277777,0.9819108072916667,0.9817078993055556
10.0,1,cf,CDLE,5,0.9746787109375001,0.9703408362345107,0.9790165856404895,0.9687152777777778,0.9764784071180556,0.9776822916666666,0.9756618923611111,0.9748556857638889
10.0,1,cf,S2,5,0.5576298828125,0.5344401139793599,0.5808196516456402,0.5365407986111111,0.5753900824652778,0.5657921006944444,0.5718977864583333,0.5385286458333334
10.0,1,cf,V30,5,0.5012926432291666,0.48536484052621237,0.5172204459321207,0.49286458333333333,0.4979660373263889,0.5207486979166667,0.5066048177083333,0.48827907986111113
10.0,1,cf,V90,5,0.5008220486111111,0.4808908175045018,0.5207532797177205,0.4853689236111111,0.48429090711805556,0.5155544704861111,0.5181868489583333,0.5007090928819444
10.0,1,cf,V150,5,0.49235698784722215,0.4674009306046998,0.5173130450897445,0.4571723090277778,0.49706705729166667,0.5072157118055556,0.50271484375,0.49761501736111113
10.0,1,cf,V250,5,0.48348882378472224,0.4737867445599731,0.4931909030094714,0.4737575954861111,0.489296875,0.4920844184027778,0.47721625434027776,0.4850889756944444
10.0,1,cf,V400,5,0.4736037326388889,0.4556869695462885,0.49152049573148926,0.45423448350694445,0.46306423611111114,0.48015462239583334,0.4892133246527778,0.48135199652777777
10.0,1,ct,DS200,5,0.4955840928819445,0.483185456634256,0.5079827291296329,0.49948350694444443,0.48930013020833335,0.5034939236111111,0.4812820095486111,0.5043608940972222
10.0,1,ct,DS300,5,0.5044978298611111,0.49464610401954484,0.5143495557026774,0.5017849392361111,0.5028911675347222,0.5001274956597223,0.5184608289930556,0.49922471788194445
10.0,1,ct,DS600,5,0.4903323567708334,0.47523816390032425,0.5054265496413426,0.4943820529513889,0.47750868055555556,0.5079557291666666,0.48040635850694446,0.4914089626736111
10.0,1,ct,DS1000,5,0.49337727864583336,0.4819793680653998,0.5047751892262669,0.5025385199652778,0.48461046006944447,0.5010970052083333,0.48284884982638887,0.4957915581597222
10.0,1,ct,CDLA,5,0.49222721354166665,0.4770688937183227,0.5073855333650107,0.48388888888888887,0.4813525390625,0.4993088107638889,0.48636338975694443,0.5102224392361111
10.0,1,ct,CDLB,5,0.4919216579861111,0.47376847182923054,0.5100748441429916,0.5021598307291667,0.46990505642361113,0.48808430989583335,0.49170518663194446,0.50775390625
10.0,1,ct,CDLD,5,0.49725824652777784,0.47749686482230275,0.517019628233253,0.4864860026041667,0.4819797092013889,0.5228499348958333,0.49956922743055554,0.4954063585069444
10.0,1,ct,CDLE,5,0.49523361545138894,0.48038299006260154,0.5100842408401763,0.5110259331597222,0.4896880425347222,0.5048784722222223,0.4845198567708333,0.48605577256944443
10.0,1,ct,S2,5,0.49799110243055555,0.4923518424574563,0.5036303624036549,0.4959852430555556,0.5049446614583334,0.4968853081597222,0.49278917100694447,0.49935112847222224
10.0,1,ct,V30,5,0.49918695746527775,0.47896310801675424,0.5194108069138013,0.5136545138888889,0.4899484592013889,0.5181396484375,0.4795160590277778,0.49467610677083335
10.0,1,ct,V90,5,0.5585845269097223,0.5315943020641882,0.5855747517552563,0.5898746744791666,0.5291867404513889,0.5631087239583333,0.5536946614583333,0.5570578342013889
10.0,1,ct,V150,5,0.6619547526041667,0.63940444860086,0.6845050566074734,0.6744308810763889,0.6350027126736111,0.6810872395833333,0.6541319444444444,0.6651209852430555
10.0,1,ct,V250,5,0.7843361545138889,0.7696360829395358,0.7990362260882421,0.7885866970486111,0.7737711588541667,0.8004079861111111,0.7715500217013889,0.7873649088541667
