cond,snr_db,receiver,mode,slot,rolling_bler,ci_lo,ci_hi,n_seeds
S2,3.0,DiscNRX,trig,800,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,810,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,820,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,830,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,840,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,850,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,860,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,870,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,880,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,890,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,900,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,910,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,920,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,930,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,940,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,950,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,960,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,970,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,980,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,990,1.0,1.0,1.0,5
S2,3.0,DiscNRX,trig,1000,1.0,1.0,1.0,5
S2,5.0,AINR,none,50,0.4880000000000001,0.10585785790400332,0.8701421420959969,5
S2,5.0,AINR,none,60,0.45999999999999996,0.047812434461231734,0.8721875655387682,5
S2,5.0,AINR,none,70,0.4640000000000001,0.05997237988967202,0.8680276201103281,5
S2,5.0,AINR,none,80,0.48,0.0807321341622696,0.8792678658377304,5
S2,5.0,AINR,none,90,0.4800000000000001,0.0826675205747956,0.8773324794252046,5
S2,5.0,AINR,none,100,0.472,0.05735114602325131,0.8866488539767486,5
S2,5.0,AINR,none,110,0.488,0.0908227589004807,0.8851772410995193,5
S2,5.0,AINR,none,120,0.48,0.06968687603204671,0.8903131239679533,5
S2,5.0,AINR,none,130,0.4680000000000001,0.039455000978964094,0.8965449990210361,5
S2,5.0,AINR,none,140,0.4680000000000001,0.04343079325016763,0.8925692067498325,5
S2,5.0,AINR,none,150,0.4720000000000001,0.06296640278465526,0.8810335972153449,5
S2,5.0,AINR,none,160,0.472,0.07911584915949083,0.8648841508405092,5
S2,5.0,AINR,none,170,0.4720000000000001,0.07676838263748392,0.8672316173625163,5
S2,5.0,AINR,none,180,0.484,0.09872384610329671,0.8692761538967033,5
S2,5.0,AINR,none,190,0.4720000000000001,0.09636842196705053,0.8476315780329496,5
S2,5.0,AINR,none,200,0.4640000000000001,0.07513906363145739,0.8528609363685428,5
S2,5.0,AINR,none,210,0.44000000000000006,0.033461686022743686,0.8465383139772564,5
S2,5.0,AINR,none,220,0.45600000000000007,0.07963036117412375,0.8323696388258763,5
S2,5.0,AINR,none,230,0.4600000000000001,0.07090125241585266,0.8490987475841475,5
S2,5.0,AINR,none,240,0.4760000000000001,0.047886929527169,0.9041130704728312,5
S2,5.0,AINR,none,250,0.488,0.059095392793657664,0.9169046072063423,5
S2,5.0,AINR,none,260,0.5160000000000001,0.0803900082134208,0.9516099917865795,5
S2,5.0,AINR,none,270,0.4960000000000001,0.04508616742515559,0.9469138325748446,5
S2,5.0,AINR,none,280,0.4960000000000001,0.08366284724326495,0.9083371527567352,5
S2,5.0,AINR,none,290,0.508,0.14108881376974158,0.8749111862302584,5
S2,5.0,AINR,none,300,0.5,0.13166293340160373,0.8683370665983963,5
S2,5.0,AINR,none,310,0.512,0.18367436050207697,0.840325639497923,5
S2,5.0,AINR,none,320,0.5239999999999999,0.22734882610788443,0.8206511738921154,5
S2,5.0,AINR,none,330,0.5319999999999999,0.2022686498945218,0.861731350105478,5
S2,5.0,AINR,none,340,0.492,0.1409800284939991,0.8430199715060009,5
S2,5.0,AINR,none,350,0.496,0.16310434766850218,0.8288956523314979,5
S2,5.0,AINR,none,360,0.48,0.14636416742766856,0.8136358325723314,5
S2,5.0,AINR,none,370,0.45599999999999996,0.100701801038104,0.8112981989618959,5
S2,5.0,AINR,none,380,0.42799999999999994,0.0556663925450358,0.8003336074549641,5
S2,5.0,AINR,none,390,0.45200000000000007,0.07595820935378622,0.8280417906462139,5
S2,5.0,AINR,none,400,0.46799999999999997,0.09277908304755073,0.8432209169524492,5
S2,5.0,AINR,none,410,0.46799999999999997,0.08384593422670589,0.852154065773294,5
S2,5.0,AINR,none,420,0.4960000000000001,0.1237492161713426,0.8682507838286576,5
S2,5.0,AINR,none,430,0.4999999999999999,0.1457447529915215,0.8542552470084783,5
S2,5.0,AINR,none,440,0.504,0.1592732840926347,0.8487267159073653,5
S2,5.0,AINR,none,450,0.4960000000000001,0.1612569658248858,0.8307430341751144,5
S2,5.0,AINR,none,460,0.4960000000000001,0.12665974389075818,0.865340256109242,5
S2,5.0,AINR,none,470,0.4680000000000001,0.06734444479152757,0.8686555552084726,5
S2,5.0,AINR,none,480,0.496,0.09812466341601112,0.8938753365839889,5
S2,5.0,AINR,none,490,0.4960000000000001,0.105951457477302,0.8860485425226983,5
S2,5.0,AINR,none,500,0.4959999999999999,0.10793282019778361,0.8840671798022162,5
S2,5.0,AINR,none,510,0.5119999999999999,0.13842624164552375,0.885573758354476,5
S2,5.0,AINR,none,520,0.532,0.16677344703137054,0.8972265529686295,5
S2,5.0,AINR,none,530,0.516,0.17850485290883938,0.8534951470911607,5
S2,5.0,AINR,none,540,0.516,0.17577500137202356,0.8562249986279764,5
S2,5.0,AINR,none,550,0.508,0.17547505563686838,0.8405249443631316,5
S2,5.0,AINR,none,560,0.508,0.1820306823222701,0.8339693176777299,5
S2,5.0,AINR,none,570,0.52,0.1976452772938745,0.8423547227061255,5
S2,5.0,AINR,none,580,0.5359999999999999,0.19577500137202347,0.8762249986279764,5
S2,5.0,AINR,none,590,0.5399999999999999,0.2049807371703919,0.875019262829608,5
S2,5.0,AINR,none,600,0.5479999999999999,0.2067795277763097,0.8892204722236902,5
S2,5.0,AINR,none,610,0.5439999999999999,0.182677909972299,0.9053220900277008,5
S2,5.0,AINR,none,620,0.536,0.18026814019200632,0.8917318598079937,5
S2,5.0,AINR,none,630,0.5199999999999999,0.14502569557301043,0.8949743044269893,5
S2,5.0,AINR,none,640,0.512,0.11833180497347512,0.9056681950265248,5
S2,5.0,AINR,none,650,0.512,0.10108612443072662,0.9229138755692734,5
S2,5.0,AINR,none,660,0.4919999999999999,0.09211478881354551,0.8918852111864543,5
S2,5.0,AINR,none,670,0.4720000000000001,0.040944043697167865,0.9030559563028323,5
S2,5.0,AINR,none,680,0.476,0.054784818567966465,0.8972151814320335,5
S2,5.0,AINR,none,690,0.492,0.07660818027071697,0.907391819729283,5
S2,5.0,AINR,none,700,0.4800000000000001,0.05383602537698595,0.9061639746230142,5
S2,5.0,AINR,none,710,0.5159999999999999,0.11696388490202575,0.915036115097974,5
S2,5.0,AINR,none,720,0.5519999999999999,0.19187462706620867,0.9121253729337913,5
S2,5.0,AINR,none,730,0.5479999999999999,0.19654108875579657,0.8994589112442033,5
S2,5.0,AINR,none,740,0.564,0.22513717819633056,0.9028628218036694,5
S2,5.0,AINR,none,750,0.5479999999999999,0.21780140954378902,0.8781985904562108,5
S2,5.0,AINR,none,760,0.524,0.18468251165371324,0.8633174883462869,5
S2,5.0,AINR,none,770,0.492,0.1271958208895353,0.8568041791104647,5
S2,5.0,AINR,none,780,0.492,0.08675313118784711,0.8972468688121529,5
S2,5.0,AINR,none,790,0.45599999999999996,0.07313234743567876,0.8388676525643212,5
S2,5.0,AINR,none,800,0.492,0.13101942431139535,0.8529805756886046,5
S2,5.0,AINR,none,810,0.4879999999999999,0.12319582088953518,0.8528041791104646,5
S2,5.0,AINR,none,820,0.4800000000000001,0.13769685830088108,0.8223031416991191,5
S2,5.0,AINR,none,830,0.508,0.16904619609728105,0.8469538039027189,5
S2,5.0,AINR,none,840,0.5039999999999999,0.14097515742096317,0.8670248425790366,5
S2,5.0,AINR,none,850,0.476,0.1255074817919657,0.8264925182080343,5
S2,5.0,AINR,none,860,0.4640000000000001,0.10913599183816913,0.818864008161831,5
S2,5.0,AINR,none,870,0.5,0.12957602113963151,0.8704239788603685,5
S2,5.0,AINR,none,880,0.48,0.1562136430582593,0.8037863569417407,5
S2,5.0,AINR,none,890,0.476,0.14965252753423314,0.8023474724657669,5
S2,5.0,AINR,none,900,0.492,0.14987706528452044,0.8341229347154795,5
S2,5.0,AINR,none,910,0.492,0.1503279985696146,0.8336720014303853,5
S2,5.0,AINR,none,920,0.472,0.1227413038899024,0.8212586961100976,5
S2,5.0,AINR,none,930,0.48,0.09169452285889917,0.8683054771411007,5
S2,5.0,AINR,none,940,0.5,0.12543707727056397,0.874562922729436,5
S2,5.0,AINR,none,950,0.492,0.10544544805231582,0.8785545519476842,5
S2,5.0,AINR,none,960,0.496,0.100456439718076,0.8915435602819239,5
S2,5.0,AINR,none,970,0.508,0.10657557907722714,0.9094244209227729,5
S2,5.0,AINR,none,980,0.496,0.10595145747730189,0.886048542522698,5
S2,5.0,AINR,none,990,0.5199999999999999,0.1344838235565614,0.9055161764434384,5
S2,5.0,AINR,none,1000,0.5359999999999999,0.19396720438099074,0.878032795619009,5
S2,5.0,AINR,ungated,50,0.588,-0.046002926792918175,1.2220029267929182,5
S2,5.0,AINR,ungated,60,0.604,-0.06934375083069555,1.2773437508306955,5
S2,5.0,AINR,ungated,70,0.604,-0.06934375083069555,1.2773437508306955,5
S2,5.0,AINR,ungated,80,0.604,-0.06934375083069555,1.2773437508306955,5
S2,5.0,AINR,ungated,90,0.604,-0.06934375083069555,1.2773437508306955,5
S2,5.0,AINR,ungated,100,0.608,-0.05848563304509058,1.2744856330450904,5
S2,5.0,AINR,ungated,110,0.608,-0.05848563304509058,1.2744856330450904,5
S2,5.0,AINR,ungated,120,0.608,-0.05848563304509058,1.2744856330450904,5
S2,5.0,AINR,ungated,130,0.604,-0.06934375083069555,1.2773437508306955,5
S2,5.0,AINR,ungated,140,0.608,-0.058716915153952054,1.274716915153952,5
S2,5.0,AINR,ungated,150,0.604,-0.06934375083069555,1.2773437508306955,5
S2,5.0,AINR,ungated,160,0.604,-0.06934375083069555,1.2773437508306955,5
S2,5.0,AINR,ungated,170,0.604,-0.06934375083069555,1.2773437508306955,5
S2,5.0,AINR,ungated,180,0.604,-0.06934375083069555,1.2773437508306955,5
S2,5.0,AINR,ungated,190,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,200,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,210,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,220,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,230,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,240,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,250,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,260,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,270,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,280,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,290,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,300,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,310,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,320,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,330,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,340,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,350,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,360,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,370,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,380,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,390,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,400,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,410,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,420,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,430,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,440,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,450,0.604,-0.06934375083069555,1.2773437508306955,5
S2,5.0,AINR,ungated,460,0.604,-0.06934375083069555,1.2773437508306955,5
S2,5.0,AINR,ungated,470,0.604,-0.06934375083069555,1.2773437508306955,5
S2,5.0,AINR,ungated,480,0.604,-0.06934375083069555,1.2773437508306955,5
S2,5.0,AINR,ungated,490,0.604,-0.06934375083069555,1.2773437508306955,5
S2,5.0,AINR,ungated,500,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,510,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,520,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,530,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,540,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,550,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,560,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,570,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,580,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,590,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,600,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,610,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,620,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,630,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,640,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,650,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,660,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,670,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,680,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,690,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,700,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,710,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,720,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,730,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,740,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,750,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,760,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,770,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,780,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,790,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,800,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,810,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,820,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,830,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,840,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,850,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,860,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,870,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,880,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,890,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,900,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,910,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,920,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,930,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,940,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,950,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,960,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,970,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,980,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,990,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,ungated,1000,0.6,-0.08008738065825571,1.2800873806582556,5
S2,5.0,AINR,gated,50,0.20400000000000001,-0.26665453607043044,0.6746545360704305,5
S2,5.0,AINR,gated,60,0.16,-0.2704833144607698,0.5904833144607697,5
S2,5.0,AINR,gated,70,0.124,-0.20657190724073649,0.4545719072407365,5
S2,5.0,AINR,gated,80,0.096,-0.14309690354093468,0.3350969035409347,5
S2,5.0,AINR,gated,90,0.055999999999999994,-0.07231863034559563,0.18431863034559562,5
S2,5.0,AINR,gated,100,0.044,-0.039108050694685426,0.12710805069468542,5
S2,5.0,AINR,gated,110,0.024,-0.008378635694174068,0.05637863569417407,5
S2,5.0,AINR,gated,120,0.016,-0.0047770126736713485,0.03677701267367135,5
S2,5.0,AINR,gated,130,0.008,-0.005601747613165113,0.021601747613165113,5
S2,5.0,AINR,gated,140,0.008,-0.005601747613165113,0.021601747613165113,5
S2,5.0,AINR,gated,150,0.0,0.0,0.0,5
S2,5.0,AINR,gated,160,0.0,0.0,0.0,5
S2,5.0,AINR,gated,170,0.0,0.0,0.0,5
S2,5.0,AINR,gated,180,0.004,-0.0071057804207911735,0.015105780420791174,5
S2,5.0,AINR,gated,190,0.004,-0.0071057804207911735,0.015105780420791174,5
S2,5.0,AINR,gated,200,0.004,-0.0071057804207911735,0.015105780420791174,5
S2,5.0,AINR,gated,210,0.004,-0.0071057804207911735,0.015105780420791174,5
S2,5.0,AINR,gated,220,0.004,-0.0071057804207911735,0.015105780420791174,5
S2,5.0,AINR,gated,230,0.0,0.0,0.0,5
S2,5.0,AINR,gated,240,0.0,0.0,0.0,5
S2,5.0,AINR,gated,250,0.0,0.0,0.0,5
S2,5.0,AINR,gated,260,0.0,0.0,0.0,5
S2,5.0,AINR,gated,270,0.004,-0.0071057804207911735,0.015105780420791174,5
S2,5.0,AINR,gated,280,0.004,-0.0071057804207911735,0.015105780420791174,5
S2,5.0,AINR,gated,290,0.004,-0.0071057804207911735,0.015105780420791174,5
S2,5.0,AINR,gated,300,0.004,-0.0071057804207911735,0.015105780420791174,5
S2,5.0,AINR,gated,310,0.004,-0.0071057804207911735,0.015105780420791174,5
S2,5.0,AINR,gated,320,0.0,0.0,0.0,5
S2,5.0,AINR,gated,330,0.0,0.0,0.0,5
S2,5.0,AINR,gated,340,0.0,0.0,0.0,5
S2,5.0,AINR,gated,350,0.0,0.0,0.0,5
S2,5.0,AINR,gated,360,0.0,0.0,0.0,5
S2,5.0,AINR,gated,370,0.0,0.0,0.0,5
S2,5.0,AINR,gated,380,0.0,0.0,0.0,5
S2,5.0,AINR,gated,390,0.0,0.0,0.0,5
S2,5.0,AINR,gated,400,0.0,0.0,0.0,5
S2,5.0,AINR,gated,410,0.0,0.0,0.0,5
S2,5.0,AINR,gated,420,0.0,0.0,0.0,5
S2,5.0,AINR,gated,430,0.0,0.0,0.0,5
S2,5.0,AINR,gated,440,0.0,0.0,0.0,5
S2,5.0,AINR,gated,450,0.004,-0.0071057804207911735,0.015105780420791174,5
S2,5.0,AINR,gated,460,0.004,-0.0071057804207911735,0.015105780420791174,5
S2,5.0,AINR,gated,470,0.004,-0.0071057804207911735,0.015105780420791174,5
S2,5.0,AINR,gated,480,0.004,-0.0071057804207911735,0.015105780420791174,5
S2,5.0,AINR,gated,490,0.008,-0.005601747613165113,0.021601747613165113,5
S2,5.0,AINR,gated,500,0.004,-0.0071057804207911735,0.015105780420791174,5
S2,5.0,AINR,gated,510,0.004,-0.0071057804207911735,0.015105780420791174,5
S2,5.0,AINR,gated,520,0.004,-0.0071057804207911735,0.015105780420791174,5
S2,5.0,AINR,gated,530,0.004,-0.0071057804207911735,0.015105780420791174,5
S2,5.0,AINR,gated,540,0.0,0.0,0.0,5
S2,5.0,AINR,gated,550,0.0,0.0,0.0,5
S2,5.0,AINR,gated,560,0.0,0.0,0.0,5
S2,5.0,AINR,gated,570,0.0,0.0,0.0,5
S2,5.0,AINR,gated,580,0.0,0.0,0.0,5
S2,5.0,AINR,gated,590,0.0,0.0,0.0,5
S2,5.0,AINR,gated,600,0.0,0.0,0.0,5
S2,5.0,AINR,gated,610,0.0,0.0,0.0,5
S2,5.0,AINR,gated,620,0.0,0.0,0.0,5
S2,5.0,AINR,gated,630,0.0,0.0,0.0,5
S2,5.0,AINR,gated,640,0.0,0.0,0.0,5
S2,5.0,AINR,gated,650,0.0,0.0,0.0,5
S2,5.0,AINR,gated,660,0.0,0.0,0.0,5
S2,5.0,AINR,gated,670,0.0,0.0,0.0,5
S2,5.0,AINR,gated,680,0.0,0.0,0.0,5
S2,5.0,AINR,gated,690,0.0,0.0,0.0,5
S2,5.0,AINR,gated,700,0.0,0.0,0.0,5
S2,5.0,AINR,gated,710,0.0,0.0,0.0,5
S2,5.0,AINR,gated,720,0.0,0.0,0.0,5
S2,5.0,AINR,gated,730,0.0,0.0,0.0,5
S2,5.0,AINR,gated,740,0.0,0.0,0.0,5
S2,5.0,AINR,gated,750,0.0,0.0,0.0,5
S2,5.0,AINR,gated,760,0.0,0.0,0.0,5
S2,5.0,AINR,gated,770,0.0,0.0,0.0,5
S2,5.0,AINR,gated,780,0.0,0.0,0.0,5
S2,5.0,AINR,gated,790,0.0,0.0,0.0,5
S2,5.0,AINR,gated,800,0.0,0.0,0.0,5
S2,5.0,AINR,gated,810,0.0,0.0,0.0,5
S2,5.0,AINR,gated,820,0.0,0.0,0.0,5
S2,5.0,AINR,gated,830,0.004,-0.007105780420791172,0.015105780420791172,5
S2,5.0,AINR,gated,840,0.004,-0.007105780420791172,0.015105780420791172,5
S2,5.0,AINR,gated,850,0.004,-0.007105780420791172,0.015105780420791172,5
S2,5.0,AINR,gated,860,0.004,-0.007105780420791172,0.015105780420791172,5
S2,5.0,AINR,gated,870,0.004,-0.007105780420791172,0.015105780420791172,5
S2,5.0,AINR,gated,880,0.0,0.0,0.0,5
S2,5.0,AINR,gated,890,0.0,0.0,0.0,5
S2,5.0,AINR,gated,900,0.0,0.0,0.0,5
S2,5.0,AINR,gated,910,0.0,0.0,0.0,5
S2,5.0,AINR,gated,920,0.0,0.0,0.0,5
S2,5.0,AINR,gated,930,0.0,0.0,0.0,5
S2,5.0,AINR,gated,940,0.0,0.0,0.0,5
S2,5.0,AINR,gated,950,0.0,0.0,0.0,5
S2,5.0,AINR,gated,960,0.0,0.0,0.0,5
S2,5.0,AINR,gated,970,0.0,0.0,0.0,5
S2,5.0,AINR,gated,980,0.0,0.0,0.0,5
S2,5.0,AINR,gated,990,0.004,-0.007105780420791172,0.015105780420791172,5
S2,5.0,AINR,gated,1000,0.004,-0.007105780420791172,0.015105780420791172,5
S2,5.0,AINR,trig,50,0.22800000000000004,-0.23512569122717303,0.691125691227173,5
S2,5.0,AINR,trig,60,0.176,-0.24667672358005377,0.5986767235800537,5
S2,5.0,AINR,trig,70,0.128,-0.20032563949792304,0.45632563949792304,5
S2,5.0,AINR,trig,80,0.10400000000000001,-0.1311962029913336,0.33919620299133363,5
S2,5.0,AINR,trig,90,0.06,-0.06662537912333258,0.18662537912333257,5
S2,5.0,AINR,trig,100,0.044,-0.039108050694685426,0.12710805069468542,5
S2,5.0,AINR,trig,110,0.02,-0.010414432275832705,0.050414432275832706,5
S2,5.0,AINR,trig,120,0.016,-0.0047770126736713485,0.03677701267367135,5
S2,5.0,AINR,trig,130,0.004,-0.0071057804207911735,0.015105780420791174,5
S2,5.0,AINR,trig,140,0.004,-0.0071057804207911735,0.015105780420791174,5
S2,5.0,AINR,trig,150,0.0,0.0,0.0,5
S2,5.0,AINR,trig,160,0.0,0.0,0.0,5
S2,5.0,AINR,trig,170,0.004,-0.0071057804207911735,0.015105780420791174,5
S2,5.0,AINR,trig,180,0.008,-0.005601747613165113,0.021601747613165113,5
S2,5.0,AINR,trig,190,0.008,-0.005601747613165113,0.021601747613165113,5
S2,5.0,AINR,trig,200,0.008,-0.005601747613165113,0.021601747613165113,5
S2,5.0,AINR,trig,210,0.008,-0.005601747613165113,0.021601747613165113,5
S2,5.0,AINR,trig,220,0.004,-0.0071057804207911735,0.015105780420791174,5
S2,5.0,AINR,trig,230,0.0,0.0,0.0,5
S2,5.0,AINR,trig,240,0.0,0.0,0.0,5
S2,5.0,AINR,trig,250,0.0,0.0,0.0,5
S2,5.0,AINR,trig,260,0.0,0.0,0.0,5
S2,5.0,AINR,trig,270,0.004,-0.0071057804207911735,0.015105780420791174,5
S2,5.0,AINR,trig,280,0.004,-0.0071057804207911735,0.015105780420791174,5
S2,5.0,AINR,trig,290,0.004,-0.0071057804207911735,0.015105780420791174,5
S2,5.0,AINR,trig,300,0.004,-0.0071057804207911735,0.015105780420791174,5
S2,5.0,AINR,trig,310,0.004,-0.0071057804207911735,0.015105780420791174,5
S2,5.0,AINR,trig,320,0.0,0.0,0.0,5
S2,5.0,AINR,trig,330,0.0,0.0,0.0,5
S2,5.0,AINR,trig,340,0.0,0.0,0.0,5
S2,5.0,AINR,trig,350,0.0,0.0,0.0,5
S2,5.0,AINR,trig,360,0.0,0.0,0.0,5
S2,5.0,AINR,trig,370,0.0,0.0,0.0,5
S2,5.0,AINR,trig,380,0.0,0.0,0.0,5
S2,5.0,AINR,trig,390,0.0,0.0,0.0,5
S2,5.0,AINR,trig,400,0.0,0.0,0.0,5
S2,5.0,AINR,trig,410,0.0,0.0,0.0,5
S2,5.0,AINR,trig,420,0.0,0.0,0.0,5
S2,5.0,AINR,trig,430,0.0,0.0,0.0,5
S2,5.0,AINR,trig,440,0.0,0.0,0.0,5
S2,5.0,AINR,trig,450,0.004,-0.0071057804207911735,0.015105780420791174,5
S2,5.0,AINR,trig,460,0.004,-0.0071057804207911735,0.015105780420791174,5
S2,5.0,AINR,trig,470,0.004,-0.0071057804207911735,0.015105780420791174,5
S2,5.0,AINR,trig,480,0.004,-0.0071057804207911735,0.015105780420791174,5
S2,5.0,AINR,trig,490,0.004,-0.0071057804207911735,0.015105780420791174,5
S2,5.0,AINR,trig,500,0.0,0.0,0.0,5
S2,5.0,AINR,trig,510,0.0,0.0,0.0,5
S2,5.0,AINR,trig,520,0.0,0.0,0.0,5
S2,5.0,AINR,trig,530,0.0,0.0,0.0,5
S2,5.0,AINR,trig,540,0.0,0.0,0.0,5
S2,5.0,AINR,trig,550,0.0,0.0,0.0,5
S2,5.0,AINR,trig,560,0.0,0.0,0.0,5
S2,5.0,AINR,trig,570,0.0,0.0,0.0,5
S2,5.0,AINR,trig,580,0.0,0.0,0.0,5
