qam,receiver,snr_db,n_seeds,bler_mean,ci_lo,ci_hi,pooled_errors,pooled_blocks,cp_lo,cp_hi
64,DiscNRX,4.4,1,0.9984375,nan,nan,1278,1280,0.9943672204109264,0.999810717956333
64,DiscNRX,4.5,1,0.99921875,nan,nan,1279,1280,0.9956549189544904,0.9999802206581261
64,DiscNRX,4.6,1,0.98984375,nan,nan,1267,1280,0.9826951211725546,0.994581454830925
64,DiscNRX,4.7,1,0.96171875,nan,nan,1231,1280,0.9497037454936033,0.9715476188070277
64,DiscNRX,4.8,1,0.915625,nan,nan,1172,1280,0.8990354171273249,0.9302741671817887
64,DiscNRX,4.9,1,0.82265625,nan,nan,1053,1280,0.8006073573417551,0.8432119007793448
64,DiscNRX,5.0,1,0.684375,nan,nan,876,1280,0.6581214254819595,0.7097788928294188
64,DiscNRX,5.1,1,0.559375,nan,nan,716,1280,0.5316766071917487,0.586800108875027
64,DiscNRX,5.2,1,0.34765625,nan,nan,445,1280,0.3215517422103884,0.37446249427448086
64,DiscNRX,5.3,1,0.23046875,nan,nan,295,1280,0.2076475671911476,0.25453456985917483
64,DiscNRX,5.4,1,0.12890625,nan,nan,165,1280,0.11102654521774355,0.14850902680272288
64,DiscNRX,5.5,1,0.065625,nan,nan,84,1280,0.05267931923820272,0.08060652535225982
64,DiscNRX,5.6,1,0.025,nan,nan,32,1280,0.017161393907717048,0.035110453142001674
64,DiscNRX,5.7,1,0.01328125,nan,nan,17,1280,0.007755337276072695,0.021179648502027287
64,DiscNRX,5.8,1,0.0046875,nan,nan,6,1280,0.001722113766661692,0.010174600833129082
64,DiscNRX,5.9,1,0.00390625,nan,nan,5,1280,0.001269528093349383,0.00909215956244332
64,DiscNRX,6.0,1,0.0015625,nan,nan,2,1280,0.0001892820436669699,0.0056327795890735955
64,DiscNRX,6.1,1,0.00078125,nan,nan,1,1280,1.977934187396457e-05,0.004345081045509589
64,DiscNRX,6.2,1,0.0015625,nan,nan,2,1280,0.0001892820436669699,0.0056327795890735955
64,DiscNRX,6.3,1,0.00078125,nan,nan,1,1280,1.977934187396457e-05,0.004345081045509589
64,DiscNRX,6.4,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,DiscNRX,6.5,1,0.00078125,nan,nan,1,1280,1.977934187396457e-05,0.004345081045509589
64,DiscNRX,7.0,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,DiscNRX,7.5,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,DiscNRX,7.6,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,DiscNRX,7.7,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,DiscNRX,7.8,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,DiscNRX,7.9,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,DiscNRX,8.0,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,DiscNRX,8.1,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,DiscNRX,8.2,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,DiscNRX,8.3,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,DiscNRX,8.4,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,DiscNRX,8.5,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,DiscNRX,8.6,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,DiscNRX,8.7,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,DiscNRX,8.8,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,DiscNRX,8.9,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,DiscNRX,9.0,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,DiscNRX,9.1,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,DiscNRX,9.2,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,DiscNRX,9.3,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,DiscNRX,9.4,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,DiscNRX,9.5,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,DiscNRX,10.0,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,LS-LIN,3.0,1,1.0,nan,nan,1280,1280,0.9971222117206432,1.0
64,LS-LIN,3.5,1,1.0,nan,nan,1280,1280,0.9971222117206432,1.0
64,LS-LIN,4.0,1,1.0,nan,nan,1280,1280,0.9971222117206432,1.0
64,LS-LIN,4.1,1,1.0,nan,nan,1280,1280,0.9971222117206432,1.0
64,LS-LIN,4.2,1,1.0,nan,nan,1280,1280,0.9971222117206432,1.0
64,LS-LIN,4.3,1,1.0,nan,nan,1280,1280,0.9971222117206432,1.0
64,LS-LIN,4.4,1,1.0,nan,nan,1280,1280,0.9971222117206432,1.0
64,LS-LIN,4.5,1,1.0,nan,nan,1280,1280,0.9971222117206432,1.0
64,LS-LIN,4.6,1,1.0,nan,nan,1280,1280,0.9971222117206432,1.0
64,LS-LIN,4.7,1,1.0,nan,nan,1280,1280,0.9971222117206432,1.0
64,LS-LIN,4.8,1,1.0,nan,nan,1280,1280,0.9971222117206432,1.0
64,LS-LIN,4.9,1,1.0,nan,nan,1280,1280,0.9971222117206432,1.0
64,LS-LIN,5.0,1,1.0,nan,nan,1280,1280,0.9971222117206432,1.0
64,LS-LIN,5.1,1,1.0,nan,nan,1280,1280,0.9971222117206432,1.0
64,LS-LIN,5.2,1,1.0,nan,nan,1280,1280,0.9971222117206432,1.0
64,LS-LIN,5.3,1,1.0,nan,nan,1280,1280,0.9971222117206432,1.0
64,LS-LIN,5.4,1,1.0,nan,nan,1280,1280,0.9971222117206432,1.0
64,LS-LIN,5.5,1,1.0,nan,nan,1280,1280,0.9971222117206432,1.0
64,LS-LIN,5.6,1,1.0,nan,nan,1280,1280,0.9971222117206432,1.0
64,LS-LIN,5.7,1,1.0,nan,nan,1280,1280,0.9971222117206432,1.0
64,LS-LIN,5.8,1,1.0,nan,nan,1280,1280,0.9971222117206432,1.0
64,LS-LIN,5.9,1,1.0,nan,nan,1280,1280,0.9971222117206432,1.0
64,LS-LIN,6.0,1,1.0,nan,nan,1280,1280,0.9971222117206432,1.0
64,LS-LIN,6.1,1,1.0,nan,nan,1280,1280,0.9971222117206432,1.0
64,LS-LIN,6.2,1,1.0,nan,nan,1280,1280,0.9971222117206432,1.0
64,LS-LIN,6.3,1,1.0,nan,nan,1280,1280,0.9971222117206432,1.0
64,LS-LIN,6.4,1,1.0,nan,nan,1280,1280,0.9971222117206432,1.0
64,LS-LIN,6.5,1,1.0,nan,nan,1280,1280,0.9971222117206432,1.0
64,LS-LIN,7.0,1,1.0,nan,nan,1280,1280,0.9971222117206432,1.0
64,LS-LIN,7.5,1,0.996875,nan,nan,1276,1280,0.9920182487605508,0.9991479065456189
64,LS-LIN,7.6,1,0.996875,nan,nan,1276,1280,0.9920182487605508,0.9991479065456189
64,LS-LIN,7.7,1,0.9875,nan,nan,1264,1280,0.9797799678757341,0.9928387512674105
64,LS-LIN,7.8,1,0.93515625,nan,nan,1197,1280,0.9202477799692818,0.9480248101291043
64,LS-LIN,7.9,1,0.85546875,nan,nan,1095,1280,0.834999934900726,0.8742891197631618
64,LS-LIN,8.0,1,0.740625,nan,nan,948,1280,0.7156883926569361,0.7644513898239769
64,LS-LIN,8.1,1,0.609375,nan,nan,780,1280,0.5820301086723306,0.6362163110125665
64,LS-LIN,8.2,1,0.44765625,nan,nan,573,1280,0.4201717361582036,0.4753816781639528
64,LS-LIN,8.3,1,0.2890625,nan,nan,370,1280,0.2643453336393028,0.31475224001781427
64,LS-LIN,8.4,1,0.15,nan,nan,192,1280,0.13086913946055173,0.17075331281467324
64,LS-LIN,8.5,1,0.08515625,nan,nan,109,1280,0.07044152217495676,0.10180748867096723
64,LS-LIN,8.6,1,0.0390625,nan,nan,50,1280,0.029129402444319455,0.05117709352405017
64,LS-LIN,8.7,1,0.01484375,nan,nan,19,1280,0.008959939466732254,0.02308366271354131
64,LS-LIN,8.8,1,0.01015625,nan,nan,13,1280,0.0054185451690750815,0.017304878827445382
64,LS-LIN,8.9,1,0.00390625,nan,nan,5,1280,0.001269528093349383,0.00909215956244332
64,LS-LIN,9.0,1,0.00078125,nan,nan,1,1280,1.977934187396457e-05,0.004345081045509589
64,LS-LIN,9.1,1,0.00078125,nan,nan,1,1280,1.977934187396457e-05,0.004345081045509589
64,LS-LIN,9.2,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,LS-LIN,9.3,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,LS-LIN,9.4,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,LS-LIN,9.5,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,LS-LIN,10.0,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,LS-LMMSE,3.0,1,1.0,nan,nan,1280,1280,0.9971222117206432,1.0
64,LS-LMMSE,3.5,1,1.0,nan,nan,1280,1280,0.9971222117206432,1.0
64,LS-LMMSE,4.0,1,1.0,nan,nan,1280,1280,0.9971222117206432,1.0
64,LS-LMMSE,4.1,1,1.0,nan,nan,1280,1280,0.9971222117206432,1.0
64,LS-LMMSE,4.2,1,1.0,nan,nan,1280,1280,0.9971222117206432,1.0
64,LS-LMMSE,4.3,1,1.0,nan,nan,1280,1280,0.9971222117206432,1.0
64,LS-LMMSE,4.4,1,0.9984375,nan,nan,1278,1280,0.9943672204109264,0.999810717956333
64,LS-LMMSE,4.5,1,0.99609375,nan,nan,1275,1280,0.9909078404375566,0.9987304719066507
64,LS-LMMSE,4.6,1,0.98828125,nan,nan,1265,1280,0.980745258506684,0.9934266798853423
64,LS-LMMSE,4.7,1,0.9609375,nan,nan,1230,1280,0.9488229064759498,0.9708705975556805
64,LS-LMMSE,4.8,1,0.90390625,nan,nan,1157,1280,0.8864297555450654,0.9195004613641309
64,LS-LMMSE,4.9,1,0.84921875,nan,nan,1087,1280,0.8284255338641351,0.8683932224528963
64,LS-LMMSE,5.0,1,0.70234375,nan,nan,899,1280,0.6764606611302638,0.7272940482391319
64,LS-LMMSE,5.1,1,0.59140625,nan,nan,757,1280,0.563901364865312,0.6184903448198124
64,LS-LMMSE,5.2,1,0.440625,nan,nan,564,1280,0.4131998911249729,0.46832339280825136
64,LS-LMMSE,5.3,1,0.29765625,nan,nan,381,1280,0.2727059517608681,0.3235393388697361
64,LS-LMMSE,5.4,1,0.20234375,nan,nan,259,1280,0.18064788651689617,0.22541555245664388
64,LS-LMMSE,5.5,1,0.1328125,nan,nan,170,1280,0.11468979793297722,0.1526395620249488
64,LS-LMMSE,5.6,1,0.06171875,nan,nan,79,1280,0.0491643754543961,0.07632938787825441
64,LS-LMMSE,5.7,1,0.02890625,nan,nan,37,1280,0.020432571922080024,0.03962485116348148
64,LS-LMMSE,5.8,1,0.021875,nan,nan,28,1280,0.014583821065917843,0.03146118883424572
64,LS-LMMSE,5.9,1,0.00703125,nan,nan,9,1280,0.0032200279006515168,0.013305370253039413
64,LS-LMMSE,6.0,1,0.0078125,nan,nan,10,1280,0.003752569948288284,0.01432039461589535
64,LS-LMMSE,6.1,1,0.003125,nan,nan,4,1280,0.0008520934543811361,0.007981751239449223
64,LS-LMMSE,6.2,1,0.0015625,nan,nan,2,1280,0.0001892820436669699,0.0056327795890735955
64,LS-LMMSE,6.3,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,LS-LMMSE,6.4,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,LS-LMMSE,6.5,1,0.00078125,nan,nan,1,1280,1.977934187396457e-05,0.004345081045509589
64,LS-LMMSE,7.0,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,LS-LMMSE,7.5,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,LS-LMMSE,7.6,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,LS-LMMSE,7.7,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,LS-LMMSE,7.8,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,LS-LMMSE,7.9,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,LS-LMMSE,8.0,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,LS-LMMSE,8.1,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,LS-LMMSE,8.2,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,LS-LMMSE,8.3,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,LS-LMMSE,8.4,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,LS-LMMSE,8.5,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,LS-LMMSE,8.6,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,LS-LMMSE,8.7,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,LS-LMMSE,8.8,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,LS-LMMSE,8.9,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,LS-LMMSE,9.0,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,LS-LMMSE,9.1,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,LS-LMMSE,9.2,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,LS-LMMSE,9.3,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,LS-LMMSE,9.4,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,LS-LMMSE,9.5,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,LS-LMMSE,10.0,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,PCSI,3.0,1,1.0,nan,nan,1280,1280,0.9971222117206432,1.0
64,PCSI,3.5,1,1.0,nan,nan,1280,1280,0.9971222117206432,1.0
64,PCSI,4.0,1,0.99921875,nan,nan,1279,1280,0.9956549189544904,0.9999802206581261
64,PCSI,4.1,1,0.99921875,nan,nan,1279,1280,0.9956549189544904,0.9999802206581261
64,PCSI,4.2,1,0.99609375,nan,nan,1275,1280,0.9909078404375566,0.9987304719066507
64,PCSI,4.3,1,0.978125,nan,nan,1252,1280,0.9685388111657542,0.9854161789340822
64,PCSI,4.4,1,0.93515625,nan,nan,1197,1280,0.9202477799692818,0.9480248101291043
64,PCSI,4.5,1,0.8671875,nan,nan,1110,1280,0.8473604379750512,0.8853102020670227
64,PCSI,4.6,1,0.746875,nan,nan,956,1280,0.7221146528320775,0.7704961034491239
64,PCSI,4.7,1,0.5390625,nan,nan,690,1280,0.5113009795097098,0.566644241753399
64,PCSI,4.8,1,0.3734375,nan,nan,478,1280,0.34686399381421806,0.4005938145222533
64,PCSI,4.9,1,0.21171875,nan,nan,271,1280,0.1896304010127031,0.2351392033326432
64,PCSI,5.0,1,0.0984375,nan,nan,126,1280,0.08266351863310795,0.11608223846374628
64,PCSI,5.1,1,0.02890625,nan,nan,37,1280,0.020432571922080024,0.03962485116348148
64,PCSI,5.2,1,0.025,nan,nan,32,1280,0.017161393907717048,0.035110453142001674
64,PCSI,5.3,1,0.00546875,nan,nan,7,1280,0.002201463364035384,0.011235067026165928
64,PCSI,5.4,1,0.0015625,nan,nan,2,1280,0.0001892820436669699,0.0056327795890735955
64,PCSI,5.5,1,0.00078125,nan,nan,1,1280,1.977934187396457e-05,0.004345081045509589
64,PCSI,5.6,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,PCSI,5.7,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,PCSI,5.8,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,PCSI,5.9,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,PCSI,6.0,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,PCSI,6.1,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,PCSI,6.2,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,PCSI,6.3,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,PCSI,6.4,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,PCSI,6.5,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,PCSI,7.0,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,PCSI,7.5,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,PCSI,7.6,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,PCSI,7.7,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,PCSI,7.8,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,PCSI,7.9,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,PCSI,8.0,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,PCSI,8.1,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,PCSI,8.2,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,PCSI,8.3,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,PCSI,8.4,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,PCSI,8.5,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,PCSI,8.6,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,PCSI,8.7,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,PCSI,8.8,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,PCSI,8.9,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,PCSI,9.0,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,PCSI,9.1,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,PCSI,9.2,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,PCSI,9.3,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,PCSI,9.4,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,PCSI,9.5,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
64,PCSI,10.0,1,0.0,nan,nan,0,1280,0.0,0.002877788279356856
