config,init,seed,step,coded_ber,info_ber,grad_coded,grad_info
64QAM-K2736,rand,2,575,0.0672057718038559,0.27896565198898315,0.08408505469560623,0.09106571972370148
64QAM-K2736,rand,2,600,0.06508132070302963,0.2789199650287628,0.0783381462097168,0.08481364697217941
64QAM-K2736,rand,2,625,0.06323099136352539,0.27882859110832214,0.07286842912435532,0.07901954650878906
64QAM-K2736,rand,2,650,0.06204313039779663,0.2789199650287628,0.06792917102575302,0.07215523719787598
64QAM-K2736,rand,2,675,0.06090094894170761,0.27896565198898315,0.06353241950273514,0.06939151883125305
64QAM-K2736,rand,2,700,0.059530336409807205,0.2789199650287628,0.059762660413980484,0.06307291239500046
64QAM-K2736,rand,2,725,0.05802266299724579,0.2788742780685425,0.05616709962487221,0.05904338136315346
64QAM-K2736,rand,2,750,0.05724598094820976,0.2788742780685425,0.05280064046382904,0.05626918375492096
64QAM-K2736,rand,2,775,0.056652046740055084,0.2788742780685425,0.049801602959632874,0.05408965423703194
64QAM-K2736,rand,2,800,0.05580683425068855,0.2789199650287628,0.04712742194533348,0.0520239993929863
64QAM-K2736,rand,2,825,0.055349964648485184,0.2789199650287628,0.044601548463106155,0.047960828989744186
64QAM-K2736,rand,2,850,0.054756030440330505,0.2789199650287628,0.04231152683496475,0.04739411175251007
64QAM-K2736,rand,2,875,0.05411641299724579,0.27896565198898315,0.040228694677352905,0.04383741319179535
64QAM-K2736,rand,2,900,0.053431104868650436,0.27896565198898315,0.0383395217359066,0.04207225888967514
64QAM-K2736,rand,2,925,0.05311129242181778,0.27896565198898315,0.036460306495428085,0.03873218968510628
64QAM-K2736,rand,2,950,0.05263157933950424,0.27896565198898315,0.03473638370633125,0.03676187992095947
64QAM-K2736,rand,2,975,0.05222039669752121,0.27896565198898315,0.03315042704343796,0.03503083810210228
64QAM-K2736,rand,2,1000,0.05194627121090889,0.27896565198898315,0.031644463539123535,0.03781848028302193
64QAM-K2736,rand,2,1025,0.051717836409807205,0.27905702590942383,0.030244214460253716,0.032720185816287994
64QAM-K2736,rand,2,1050,0.05137518420815468,0.27910271286964417,0.028934255242347717,0.031166478991508484
64QAM-K2736,rand,2,1075,0.05112390220165253,0.27910271286964417,0.027709411457180977,0.02951088920235634
64QAM-K2736,rand,2,1100,0.05078125,0.27910271286964417,0.026567401364445686,0.028238140046596527
64QAM-K2736,rand,2,1125,0.05052997171878815,0.27910271286964417,0.025528933852910995,0.027065355330705643
64QAM-K2736,rand,2,1150,0.05059850215911865,0.27910271286964417,0.02456701546907425,0.025978827849030495
64QAM-K2736,rand,2,1175,0.05043859779834747,0.27910271286964417,0.023632962256669998,0.024990586563944817
64QAM-K2736,rand,2,1200,0.05021016299724579,0.27910271286964417,0.02276316098868847,0.024504272267222404
64QAM-K2736,rand,2,1225,0.050004567950963974,0.27905702590942383,0.02195662446320057,0.023071974515914917
64QAM-K2736,rand,2,1250,0.04986750707030296,0.27905702590942383,0.021166697144508362,0.022193895652890205
64QAM-K2736,rand,2,1275,0.04977613314986229,0.27905702590942383,0.020405814051628113,0.02139195241034031
64QAM-K2736,rand,2,1300,0.049844663590192795,0.27905702590942383,0.019693605601787567,0.020639540627598763
64QAM-K2736,rand,2,1325,0.04979897662997246,0.27905702590942383,0.019021736457943916,0.019944757223129272
64QAM-K2736,rand,2,1350,0.04973044618964195,0.27910271286964417,0.01837817206978798,0.020619278773665428
64QAM-K2736,rand,2,1375,0.04959338530898094,0.2791483998298645,0.01775727979838848,0.01954602636396885
64QAM-K2736,rand,2,1400,0.049547698348760605,0.2791483998298645,0.01717105694115162,0.018171964213252068
64QAM-K2736,rand,2,1425,0.04945632442831993,0.2791483998298645,0.016616128385066986,0.01754603534936905
64QAM-K2736,rand,2,1450,0.04943348094820976,0.2791483998298645,0.016097478568553925,0.017005769535899162
64QAM-K2736,rand,2,1475,0.04943348094820976,0.2791483998298645,0.01560886949300766,0.016788531094789505
64QAM-K2736,rand,2,1500,0.04931926354765892,0.2791483998298645,0.01514008454978466,0.01594815030694008
64QAM-K2736,rand,3,1,0.49497440457344055,0.49424341320991516,6.934253215789795,5.552398681640625
64QAM-K2736,rand,3,25,0.3495979607105255,0.38559940457344055,4.018115043640137,3.390474796295166
64QAM-K2736,rand,3,50,0.2902732193470001,0.34036916494369507,2.2212202548980713,2.0543506145477295
64QAM-K2736,rand,3,75,0.2619471848011017,0.31811952590942383,1.4136728048324585,1.32718026638031
64QAM-K2736,rand,3,100,0.2330043911933899,0.2982456088066101,1.0128569602966309,1.0146434307098389
64QAM-K2736,rand,3,125,0.20748811960220337,0.2834886610507965,0.7752119898796082,1.1743109226226807
64QAM-K2736,rand,3,150,0.18430189788341522,0.2793768346309662,0.6177328824996948,1.653292179107666
64QAM-K2736,rand,3,175,0.16504476964473724,0.2784174084663391,0.5066548585891724,1.630246877670288
64QAM-K2736,rand,3,200,0.14912280440330505,0.27832603454589844,0.4234655797481537,1.2266169786453247
64QAM-K2736,rand,3,225,0.13596491515636444,0.2797880172729492,0.3586474359035492,0.8621797561645508
64QAM-K2736,rand,3,250,0.12474872171878815,0.2802905738353729,0.30795007944107056,0.630243182182312
64QAM-K2736,rand,3,275,0.11540570110082626,0.28079313039779663,0.26752302050590515,0.47831761837005615
64QAM-K2736,rand,3,300,0.10868969559669495,0.28129568696022034,0.23420491814613342,0.3890000879764557
64QAM-K2736,rand,3,325,0.10224780440330505,0.2813413739204407,0.20691245794296265,0.3126618564128876
64QAM-K2736,rand,3,350,0.09683388471603394,0.281387060880661,0.18439249694347382,0.26039984822273254
64QAM-K2736,rand,3,375,0.0920138880610466,0.28166118264198303,0.16566190123558044,0.2250935286283493
64QAM-K2736,rand,3,400,0.08799342066049576,0.28207236528396606,0.14972177147865295,0.20131175220012665
64QAM-K2736,rand,3,425,0.08395010977983475,0.2822551131248474,0.13590586185455322,0.1707456111907959
64QAM-K2736,rand,3,450,0.08102613687515259,0.2822551131248474,0.12393523007631302,0.1508520394563675
64QAM-K2736,rand,3,475,0.07798793911933899,0.2821180522441864,0.11372824013233185,0.13514667749404907
64QAM-K2736,rand,3,500,0.0755893662571907,0.28207236528396606,0.10475680977106094,0.12168489396572113
64QAM-K2736,rand,3,525,0.07309941947460175,0.2821180522441864,0.09688731282949448,0.11446227133274078
64QAM-K2736,rand,3,550,0.0708150565624237,0.28193530440330505,0.08977164328098297,0.10469254106283188
64QAM-K2736,rand,3,575,0.0686449185013771,0.28179824352264404,0.083328016102314,0.09422476589679718
64QAM-K2736,rand,3,600,0.06668037176132202,0.28179824352264404,0.07753390073776245,0.08959242701530457
64QAM-K2736,rand,3,625,0.06524122506380081,0.28179824352264404,0.07212625443935394,0.08019319176673889
64QAM-K2736,rand,3,650,0.0641675814986229,0.28179824352264404,0.06755243986845016,0.0737425908446312
64QAM-K2736,rand,3,675,0.06297971308231354,0.28179824352264404,0.06338927149772644,0.06852353364229202
64QAM-K2736,rand,3,700,0.06158625707030296,0.28179824352264404,0.0594957210123539,0.0647195503115654
64QAM-K2736,rand,3,725,0.060398392379283905,0.2819809913635254,0.05587140470743179,0.06113078072667122
64QAM-K2736,rand,3,750,0.05959886685013771,0.2821180522441864,0.052635036408901215,0.05725504830479622
64QAM-K2736,rand,3,775,0.058662280440330505,0.2821180522441864,0.04962310940027237,0.053401410579681396
64QAM-K2736,rand,3,800,0.058091193437576294,0.28207236528396606,0.046889498829841614,0.05018268898129463
64QAM-K2736,rand,3,825,0.057634320110082626,0.28207236528396606,0.04441632702946663,0.047814615070819855
64QAM-K2736,rand,3,850,0.05713176354765892,0.28216373920440674,0.04215802624821663,0.04487251490354538
64QAM-K2736,rand,3,875,0.05672057718038559,0.28216373920440674,0.04003365710377693,0.0427328497171402
64QAM-K2736,rand,3,900,0.0564236119389534,0.2821180522441864,0.03811425343155861,0.040490224957466125
64QAM-K2736,rand,3,925,0.055921051651239395,0.2821180522441864,0.036363277584314346,0.038569118827581406
64QAM-K2736,rand,3,950,0.055464182049036026,0.28216373920440674,0.03467431664466858,0.03729553520679474
64QAM-K2736,rand,3,975,0.054915934801101685,0.28216373920440674,0.03310221806168556,0.03504132479429245
64QAM-K2736,rand,3,1000,0.054618969559669495,0.28216373920440674,0.03165667876601219,0.03375779837369919
64QAM-K2736,rand,3,1025,0.05443622171878815,0.2822094261646271,0.030321642756462097,0.032262932509183884
64QAM-K2736,rand,3,1050,0.05395650491118431,0.2822094261646271,0.029039308428764343,0.03117438033223152
64QAM-K2736,rand,3,1075,0.05363669618964195,0.28216373920440674,0.027834469452500343,0.0302193071693182
64QAM-K2736,rand,3,1100,0.05354532226920128,0.2822094261646271,0.02665948122739792,0.02903798595070839
64QAM-K2736,rand,3,1125,0.053316887468099594,0.2822551131248474,0.0255943164229393,0.027468213811516762
64QAM-K2736,rand,3,1150,0.05327120050787926,0.2822551131248474,0.024629967287182808,0.026357892900705338
64QAM-K2736,rand,3,1175,0.053019918501377106,0.28230080008506775,0.023715710267424583,0.0260046124458313
64QAM-K2736,rand,3,1200,0.05283717066049576,0.2823921740055084,0.02283007651567459,0.024941494688391685
64QAM-K2736,rand,3,1225,0.05265442281961441,0.2824835479259491,0.021982623264193535,0.02369152382016182
64QAM-K2736,rand,3,1250,0.0525173619389534,0.2824835479259491,0.021192140877246857,0.022750847041606903
64QAM-K2736,rand,3,1275,0.05247167497873306,0.2824835479259491,0.020444585010409355,0.02191430702805519
64QAM-K2736,rand,3,1300,0.05235745757818222,0.2824835479259491,0.019732238724827766,0.021247953176498413
64QAM-K2736,rand,3,1325,0.05224324017763138,0.28252923488616943,0.019056472927331924,0.02093408815562725
64QAM-K2736,rand,3,1350,0.05217470973730087,0.28252923488616943,0.018417300656437874,0.019729187712073326
64QAM-K2736,rand,3,1375,0.05206048861145973,0.28252923488616943,0.01780628226697445,0.01907752826809883
64QAM-K2736,rand,3,1400,0.05196911469101906,0.28252923488616943,0.017230607569217682,0.018595755100250244
64QAM-K2736,rand,3,1425,0.05196911469101906,0.28257492184638977,0.016687624156475067,0.018016062676906586
64QAM-K2736,rand,3,1450,0.05199195817112923,0.28257492184638977,0.0161754060536623,0.017270004376769066
64QAM-K2736,rand,3,1475,0.051854897290468216,0.28257492184638977,0.01568812131881714,0.0169258713722229
64QAM-K2736,rand,3,1500,0.05178636685013771,0.2826206088066101,0.015207254327833652,0.016455823555588722
64QAM-K2736,rand,4,1,0.4930555522441864,0.4931469261646271,6.903498649597168,5.490907669067383
64QAM-K2736,rand,4,25,0.3518594801425934,0.3804824650287628,4.009974002838135,3.3139142990112305
64QAM-K2736,rand,4,50,0.29248905181884766,0.33452120423316956,2.2141973972320557,2.015824794769287
64QAM-K2736,rand,4,75,0.26290661096572876,0.3151041567325592,1.404807209968567,1.2949362993240356
64QAM-K2736,rand,4,100,0.23405519127845764,0.29532164335250854,1.0073028802871704,1.0165300369262695
64QAM-K2736,rand,4,125,0.20703125,0.2804733216762543,0.7717294096946716,1.2076478004455566
64QAM-K2736,rand,4,150,0.18313688039779663,0.2738029956817627,0.6148161292076111,1.6664036512374878
64QAM-K2736,rand,4,175,0.16360563039779663,0.27362024784088135,0.5030625462532043,1.6128886938095093
64QAM-K2736,rand,4,200,0.14686129987239838,0.2750365436077118,0.4197964072227478,1.172363519668579
64QAM-K2736,rand,4,225,0.13416026532649994,0.27512791752815247,0.3557719886302948,0.8022196888923645
64QAM-K2736,rand,4,250,0.12397204339504242,0.27558478713035583,0.3047625422477722,0.6020322442054749
64QAM-K2736,rand,4,275,0.11570266634225845,0.27595028281211853,0.2644611895084381,0.4609810411930084
64QAM-K2736,rand,4,300,0.10832419991493225,0.2761787176132202,0.2320941537618637,0.36114463210105896
64QAM-K2736,rand,4,325,0.10179093480110168,0.2764985263347626,0.20557305216789246,0.30352550745010376
64QAM-K2736,rand,4,350,0.0968567281961441,0.27672696113586426,0.18328124284744263,0.25808775424957275
64QAM-K2736,rand,4,375,0.09153417497873306,0.27672696113586426,0.16482064127922058,0.21911951899528503
64QAM-K2736,rand,4,400,0.08682840317487717,0.27686405181884766,0.1488611251115799,0.190067321062088
64QAM-K2736,rand,4,425,0.08315058797597885,0.27695542573928833,0.13527096807956696,0.16625094413757324
64QAM-K2736,rand,4,450,0.07974689453840256,0.27700111269950867,0.12372761964797974,0.15405911207199097
64QAM-K2736,rand,4,475,0.07641173154115677,0.2771381735801697,0.11331821233034134,0.1349482238292694
64QAM-K2736,rand,4,500,0.0737161934375763,0.27722954750061035,0.10410110652446747,0.1246640607714653
64QAM-K2736,rand,4,525,0.07127193361520767,0.2772752344608307,0.09598585963249207,0.11061792075634003
64QAM-K2736,rand,4,550,0.06942160427570343,0.277320921421051,0.08899769186973572,0.1022038608789444
64QAM-K2736,rand,4,575,0.06729715317487717,0.2774122953414917,0.08266753703355789,0.0955030545592308
64QAM-K2736,rand,4,600,0.0656067281961441,0.277320921421051,0.07702775299549103,0.08525536209344864
64QAM-K2736,rand,4,625,0.06451023370027542,0.27745798230171204,0.07183287292718887,0.08245178312063217
64QAM-K2736,rand,4,650,0.06320814788341522,0.2775036692619324,0.06721801310777664,0.07296005636453629
64QAM-K2736,rand,4,675,0.06188322231173515,0.2775036692619324,0.063015878200531,0.06784256547689438
64QAM-K2736,rand,4,700,0.06058114022016525,0.27759504318237305,0.05912858992815018,0.0637998878955841
64QAM-K2736,rand,4,725,0.05948464944958687,0.2776407301425934,0.05562014877796173,0.05913924053311348
64QAM-K2736,rand,4,750,0.058502376079559326,0.2776864171028137,0.0523994080722332,0.05618856102228165
64QAM-K2736,rand,4,775,0.05811403691768646,0.2776407301425934,0.049518853425979614,0.05355849489569664
64QAM-K2736,rand,4,800,0.057063233107328415,0.2776407301425934,0.04683031141757965,0.05026158317923546
64QAM-K2736,rand,4,825,0.056195177137851715,0.2776864171028137,0.04432772099971771,0.04763913154602051
64QAM-K2736,rand,4,850,0.05573830381035805,0.27773210406303406,0.04205155372619629,0.04504498466849327
64QAM-K2736,rand,4,875,0.0551215298473835,0.27773210406303406,0.03995996713638306,0.042915429919958115
64QAM-K2736,rand,4,900,0.0546875,0.2776864171028137,0.038089569658041,0.04032934829592705
64QAM-K2736,rand,4,925,0.054162099957466125,0.2777777910232544,0.03630637750029564,0.04000604525208473
64QAM-K2736,rand,4,950,0.05386513099074364,0.27782347798347473,0.03464093804359436,0.03745579347014427
64QAM-K2736,rand,4,975,0.05352247878909111,0.2777777910232544,0.033075738698244095,0.035535864531993866
64QAM-K2736,rand,4,1000,0.05322551354765892,0.2777777910232544,0.03161809220910072,0.0332358255982399
64QAM-K2736,rand,4,1025,0.05279148370027542,0.2777777910232544,0.03020302951335907,0.0317772775888443
64QAM-K2736,rand,4,1050,0.05263157933950424,0.27773210406303406,0.028908438980579376,0.030929582193493843
64QAM-K2736,rand,4,1075,0.052585892379283905,0.27773210406303406,0.0276901014149189,0.029206911101937294
64QAM-K2736,rand,4,1100,0.05222039669752121,0.2777777910232544,0.026555823162198067,0.028047017753124237
64QAM-K2736,rand,4,1125,0.05212901905179024,0.2777777910232544,0.02549280785024166,0.027064021676778793
64QAM-K2736,rand,4,1150,0.05176352337002754,0.27782347798347473,0.024507319554686546,0.026412485167384148
64QAM-K2736,rand,4,1175,0.05178636685013771,0.27786916494369507,0.023579023778438568,0.02633686549961567
64QAM-K2736,rand,4,1200,0.05153508856892586,0.27786916494369507,0.022725921124219894,0.024273226037621498
64QAM-K2736,rand,4,1225,0.05139802768826485,0.2779148519039154,0.0219158586114645,0.023359887301921844
64QAM-K2736,rand,4,1250,0.05135234072804451,0.27796053886413574,0.02114647440612316,0.02239242009818554
64QAM-K2736,rand,4,1275,0.051283810287714005,0.27796053886413574,0.020411357283592224,0.02149108797311783
64QAM-K2736,rand,4,1300,0.051169589161872864,0.27796053886413574,0.019689470529556274,0.02070537954568863
64QAM-K2736,rand,4,1325,0.051169589161872864,0.27796053886413574,0.019015327095985413,0.020196421071887016
64QAM-K2736,rand,4,1350,0.05110105872154236,0.2779148519039154,0.018382925540208817,0.01988212950527668
64QAM-K2736,rand,4,1375,0.05105537176132202,0.27786916494369507,0.01777026057243347,0.018937652930617332
64QAM-K2736,rand,4,1400,0.05094115436077118,0.27786916494369507,0.017187858000397682,0.018410518765449524
64QAM-K2736,rand,4,1425,0.050872623920440674,0.27786916494369507,0.01663457788527012,0.017574956640601158
64QAM-K2736,rand,4,1450,0.05075840651988983,0.27786916494369507,0.01610444113612175,0.016982628032565117
64QAM-K2736,rand,4,1475,0.05078125,0.27786916494369507,0.015612013638019562,0.016427576541900635
64QAM-K2736,rand,4,1500,0.050689876079559326,0.27786916494369507,0.015138025395572186,0.015902122482657433
64QAM-K2736,warm,0,1,0.29922789335250854,0.2987481653690338,6.377349376678467,5.218636512756348
64QAM-K2736,warm,0,25,0.26002833247184753,0.280975878238678,3.6488893032073975,3.0454323291778564
64QAM-K2736,warm,0,50,0.23245614767074585,0.27512791752815247,1.9009888172149658,1.6901894807815552
64QAM-K2736,warm,0,75,0.20984101295471191,0.2622898519039154,1.2046908140182495,1.1409043073654175
64QAM-K2736,warm,0,100,0.1911092847585678,0.2510964870452881,0.8737205862998962,0.9106349945068359
64QAM-K2736,warm,0,125,0.1606588065624237,0.23259320855140686,0.6682777404785156,1.114669919013977
64QAM-K2736,warm,0,150,0.13907164335250854,0.226425439119339,0.5326263904571533,1.6807078123092651
64QAM-K2736,warm,0,175,0.12278417497873306,0.22624269127845764,0.4355504810810089,1.5494071245193481
64QAM-K2736,warm,0,200,0.11090552061796188,0.2269279956817627,0.3613261580467224,1.0845420360565186
64QAM-K2736,warm,0,225,0.10147112607955933,0.22820724546909332,0.3031199872493744,0.7763199210166931
64QAM-K2736,warm,0,250,0.09507492929697037,0.22861842811107635,0.25756505131721497,0.5445957183837891
64QAM-K2736,warm,0,275,0.09016355872154236,0.2291666716337204,0.2226235270500183,0.43154141306877136
64QAM-K2736,warm,0,300,0.08607456088066101,0.22980628907680511,0.19530411064624786,0.3428417146205902
64QAM-K2736,warm,0,325,0.0816657543182373,0.2300347238779068,0.17331871390342712,0.2797259986400604
64QAM-K2736,warm,0,350,0.07869608700275421,0.23012609779834747,0.15481668710708618,0.23180904984474182
64QAM-K2736,warm,0,375,0.07577211409807205,0.23030884563922882,0.13926894962787628,0.19820478558540344
64QAM-K2736,warm,0,400,0.0732821673154831,0.2304002195596695,0.12622228264808655,0.17244292795658112
64QAM-K2736,warm,0,425,0.07079221308231354,0.23062865436077118,0.11507962644100189,0.15800225734710693
64QAM-K2736,warm,0,450,0.06873629242181778,0.23094846308231354,0.10539446771144867,0.14267398416996002
64QAM-K2736,warm,0,475,0.06658899784088135,0.23099415004253387,0.09682179242372513,0.1252608299255371
64QAM-K2736,warm,0,500,0.06489857286214828,0.23099415004253387,0.08911576867103577,0.11239191144704819
64QAM-K2736,warm,0,525,0.06302540004253387,0.23085708916187286,0.08224080502986908,0.1031799241900444
64QAM-K2736,warm,0,550,0.0616319440305233,0.23099415004253387,0.07621266692876816,0.09412437677383423
64QAM-K2736,warm,0,575,0.0603298619389534,0.2310398370027542,0.07100368291139603,0.08628170192241669
64QAM-K2736,warm,0,600,0.0594618059694767,0.23099415004253387,0.06617959588766098,0.07882299274206161
64QAM-K2736,warm,0,625,0.05845668911933899,0.23108552396297455,0.061720844358205795,0.07387065887451172
64QAM-K2736,warm,0,650,0.05756578966975212,0.23108552396297455,0.057645317167043686,0.0675647184252739
64QAM-K2736,warm,0,675,0.05717745050787926,0.23108552396297455,0.05396195128560066,0.06284510344266891
64QAM-K2736,warm,0,700,0.05653782933950424,0.23108552396297455,0.0506737120449543,0.05884922295808792
64QAM-K2736,warm,0,725,0.05612664669752121,0.23113121092319489,0.04770917072892189,0.055118147283792496
64QAM-K2736,warm,0,750,0.055624086409807205,0.23113121092319489,0.04504884406924248,0.054541394114494324
64QAM-K2736,warm,0,775,0.05503015220165253,0.23113121092319489,0.04259403049945831,0.049186572432518005
64QAM-K2736,warm,0,800,0.054459065198898315,0.23122258484363556,0.040326911956071854,0.04707267880439758
64QAM-K2736,warm,0,825,0.05400219187140465,0.23131395876407623,0.03822300210595131,0.04458931088447571
64QAM-K2736,warm,0,850,0.053613852709531784,0.23135964572429657,0.03625203296542168,0.04304738715291023
64QAM-K2736,warm,0,875,0.05322551354765892,0.23135964572429657,0.03445356711745262,0.04012431204319
64QAM-K2736,warm,0,900,0.05299707502126694,0.23135964572429657,0.032815560698509216,0.03766519948840141
64QAM-K2736,warm,0,925,0.05281432718038559,0.23131395876407623,0.03126869723200798,0.03586522489786148
64QAM-K2736,warm,0,950,0.052882857620716095,0.23131395876407623,0.029841601848602295,0.03405727818608284
64QAM-K2736,warm,0,975,0.05276864022016525,0.23131395876407623,0.028524599969387054,0.03244899585843086
64QAM-K2736,warm,0,1000,0.052722953259944916,0.23131395876407623,0.02730187214910984,0.03098773956298828
64QAM-K2736,warm,0,1025,0.05254020541906357,0.23131395876407623,0.026145266368985176,0.0307694710791111
64QAM-K2736,warm,0,1050,0.05226608365774155,0.23135964572429657,0.02506124973297119,0.028466185554862022
64QAM-K2736,warm,0,1075,0.052151866257190704,0.23131395876407623,0.024052636697888374,0.027495088055729866
64QAM-K2736,warm,0,1100,0.052037645131349564,0.2312682718038559,0.023084061220288277,0.026534561067819595
64QAM-K2736,warm,0,1125,0.05196911469101906,0.23122258484363556,0.022152209654450417,0.026210160925984383
64QAM-K2736,warm,0,1150,0.05196911469101906,0.23122258484363556,0.021293163299560547,0.024384755641222
64QAM-K2736,warm,0,1175,0.05183205381035805,0.23122258484363556,0.02050129510462284,0.023355664685368538
64QAM-K2736,warm,0,1200,0.05190058425068855,0.23122258484363556,0.019751453772187233,0.022496739402413368
64QAM-K2736,warm,0,1225,0.051877740770578384,0.23122258484363556,0.019038889557123184,0.021869663149118423
64QAM-K2736,warm,0,1250,0.05192342773079872,0.23122258484363556,0.0183603186160326,0.02139841392636299
64QAM-K2736,warm,0,1275,0.05196911469101906,0.2312682718038559,0.01771795190870762,0.020817765966057777
64QAM-K2736,warm,0,1300,0.051877740770578384,0.23131395876407623,0.01710580848157406,0.019418973475694656
64QAM-K2736,warm,0,1325,0.05183205381035805,0.23131395876407623,0.016525667160749435,0.01869064010679722
64QAM-K2736,warm,0,1350,0.0516493059694767,0.23131395876407623,0.015977583825588226,0.018043505027890205
64QAM-K2736,warm,0,1375,0.051557932049036026,0.23131395876407623,0.015454886481165886,0.017447903752326965
64QAM-K2736,warm,0,1400,0.05148940160870552,0.23131395876407623,0.014956125989556313,0.017670702189207077
64QAM-K2736,warm,0,1425,0.05146655812859535,0.23135964572429657,0.014484808780252934,0.016404524445533752
64QAM-K2736,warm,0,1450,0.05135234072804451,0.23135964572429657,0.014038135297596455,0.015844564884901047
64QAM-K2736,warm,0,1475,0.05135234072804451,0.23135964572429657,0.013609655201435089,0.015350229106843472
64QAM-K2736,warm,0,1500,0.05137518420815468,0.23135964572429657,0.013203654438257217,0.014957371167838573
64QAM-K2736,warm,1,1,0.2987481653690338,0.2986111044883728,6.350928783416748,5.181862831115723
64QAM-K2736,warm,1,25,0.25746986269950867,0.27718386054039,3.6241326332092285,3.0517923831939697
64QAM-K2736,warm,1,50,0.23008041083812714,0.27302631735801697,1.8893609046936035,1.6877894401550293
64QAM-K2736,warm,1,75,0.20851607620716095,0.2627924084663391,1.192023754119873,1.1389520168304443
64QAM-K2736,warm,1,100,0.1885051131248474,0.24968019127845764,0.8616359829902649,0.9245553612709045
64QAM-K2736,warm,1,125,0.16070449352264404,0.23318713903427124,0.6583013534545898,1.221451759338379
64QAM-K2736,warm,1,150,0.1390944868326187,0.228435680270195,0.5268875360488892,1.7115916013717651
64QAM-K2736,warm,1,175,0.1223958358168602,0.22761330008506775,0.4322090446949005,1.4954321384429932
64QAM-K2736,warm,1,200,0.10916940867900848,0.22857274115085602,0.35942238569259644,1.0286498069763184
64QAM-K2736,warm,1,225,0.0988898053765297,0.22944079339504242,0.3013998568058014,0.7326124310493469
64QAM-K2736,warm,1,250,0.09249360114336014,0.22980628907680511,0.2557530999183655,0.5396730303764343
64QAM-K2736,warm,1,275,0.08749086409807205,0.23026315867900848,0.2205778956413269,0.4291250705718994
64QAM-K2736,warm,1,300,0.08379020541906357,0.2305372804403305,0.19313614070415497,0.34333622455596924
64QAM-K2736,warm,1,325,0.0802266076207161,0.2309027761220932,0.1710023730993271,0.280146986246109
64QAM-K2736,warm,1,350,0.0768229141831398,0.23094846308231354,0.15281952917575836,0.2309892177581787
64QAM-K2736,warm,1,375,0.07394462823867798,0.2309027761220932,0.1376863420009613,0.19782814383506775
64QAM-K2736,warm,1,400,0.07166027277708054,0.23108552396297455,0.12437248229980469,0.1733364313840866
64QAM-K2736,warm,1,425,0.07015259563922882,0.2310398370027542,0.11303461343050003,0.1498298943042755
64QAM-K2736,warm,1,450,0.0681423619389534,0.23108552396297455,0.10348059982061386,0.13348388671875
64QAM-K2736,warm,1,475,0.06663468480110168,0.23108552396297455,0.09517227858304977,0.12208247184753418
64QAM-K2736,warm,1,500,0.06483004242181778,0.23122258484363556,0.08793905377388,0.1104641780257225
64QAM-K2736,warm,1,525,0.0632995218038559,0.23131395876407623,0.0815100446343422,0.10103721171617508
64QAM-K2736,warm,1,550,0.06179184839129448,0.23131395876407623,0.07555480301380157,0.09094620496034622
64QAM-K2736,warm,1,575,0.060855261981487274,0.23122258484363556,0.07016454637050629,0.08355219662189484
64QAM-K2736,warm,1,600,0.059964366257190704,0.2312682718038559,0.06540723890066147,0.07940469682216644
64QAM-K2736,warm,1,625,0.05898209288716316,0.23131395876407623,0.06104603037238121,0.07489058375358582
64QAM-K2736,warm,1,650,0.05813688039779663,0.23145101964473724,0.05706546828150749,0.06800404191017151
64QAM-K2736,warm,1,675,0.057360198348760605,0.2314053326845169,0.05347340181469917,0.06467834860086441
64QAM-K2736,warm,1,700,0.05653782933950424,0.2314053326845169,0.050260789692401886,0.05878379940986633
64QAM-K2736,warm,1,725,0.05601242557168007,0.23145101964473724,0.04731279984116554,0.05479436367750168
64QAM-K2736,warm,1,750,0.05560124292969704,0.23145101964473724,0.04464023932814598,0.05175233632326126
64QAM-K2736,warm,1,775,0.05503015220165253,0.23154239356517792,0.042217254638671875,0.04918735846877098
64QAM-K2736,warm,1,800,0.05457328259944916,0.23158808052539825,0.04000343009829521,0.046572741121053696
64QAM-K2736,warm,1,825,0.05423063039779663,0.23154239356517792,0.03793974965810776,0.0432533398270607
64QAM-K2736,warm,1,850,0.0538194440305233,0.23154239356517792,0.036059774458408356,0.04141857847571373
64QAM-K2736,warm,1,875,0.05352247878909111,0.23167945444583893,0.03431912511587143,0.039110150188207626
64QAM-K2736,warm,1,900,0.053156983107328415,0.23167945444583893,0.032696232199668884,0.03780080005526543
64QAM-K2736,warm,1,925,0.05297423154115677,0.2316337674856186,0.03113740310072899,0.035514216870069504
64QAM-K2736,warm,1,950,0.05290570110082626,0.2316337674856186,0.02969028614461422,0.03363335132598877
64QAM-K2736,warm,1,975,0.05265442281961441,0.2316337674856186,0.028346257284283638,0.032034192234277725
64QAM-K2736,warm,1,1000,0.0525173619389534,0.2316337674856186,0.02709362283349037,0.03057134710252285
64QAM-K2736,warm,1,1025,0.05238030105829239,0.2316337674856186,0.02594640478491783,0.029242200776934624
64QAM-K2736,warm,1,1050,0.052288927137851715,0.23167945444583893,0.02489645965397358,0.029146317392587662
64QAM-K2736,warm,1,1075,0.052151866257190704,0.23167945444583893,0.023895207792520523,0.027165614068508148
64QAM-K2736,warm,1,1100,0.05199195817112923,0.23172514140605927,0.022931311279535294,0.02601926401257515
64QAM-K2736,warm,1,1125,0.05192342773079872,0.2317708283662796,0.022030435502529144,0.024960540235042572
