seed,cond,cdl,ds_ns,speed_kmh,snr_db,stream,batch,slot,resid,tdisp,conf_a,conf_d,cf,ct,ymag,crc_a,crc_d,err_AINR,err_DiscNRX,err_LS-LIN,err_LS-LMMSE,err_PCSI
4,CDLB,B,100.0,3.0,10.0,test,8,27,0.2603984773159027,0.003959656693041325,0.9906894564628601,0.9925405383110046,0.8073956966400146,0.9057292342185974,0.9091475009918213,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,8,28,0.22239229083061218,0.0035353554412722588,0.9940130710601807,0.9949366450309753,0.5560051202774048,0.9037829041481018,0.7930135130882263,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,8,29,0.2622515559196472,0.00443302420899272,0.9883797764778137,0.9888172149658203,0.7672622799873352,0.9075301885604858,0.8737954497337341,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,8,30,0.27058809995651245,0.0037484599743038416,0.9943772554397583,0.9914194345474243,0.8225783109664917,0.9092857837677002,0.8858137726783752,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,8,31,0.5829982161521912,0.0028176612686365843,0.9857423305511475,0.9858872294425964,0.8845453262329102,0.9108238220214844,0.9509813189506531,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,9,0,0.27100756764411926,0.0023134935181587934,0.985676109790802,0.9927064776420593,0.6645829677581787,0.9017044901847839,0.8186638355255127,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,9,1,0.37027236819267273,0.0036821323446929455,0.9831945896148682,0.9910731911659241,0.7954740524291992,0.9080907106399536,0.8769879341125488,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,9,2,0.3557932674884796,0.0015018099220469594,0.9917594790458679,0.9908230304718018,0.7075424790382385,0.9136406183242798,0.8459053039550781,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,9,3,0.4802512526512146,0.005841908510774374,0.9911700487136841,0.9863837957382202,0.7771359086036682,0.91888028383255,0.9106488227844238,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,9,4,0.2977120876312256,0.003163321875035763,0.9875618815422058,0.9882881045341492,0.6967891454696655,0.9061055183410645,0.855426013469696,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,9,5,0.34622281789779663,0.0027037044055759907,0.987354040145874,0.9886049032211304,0.7498489618301392,0.9074814319610596,0.8615407347679138,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,9,6,0.5885257124900818,0.00719198863953352,0.9611563682556152,0.948138415813446,0.8381013870239258,0.9155459403991699,0.9098754525184631,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,9,7,0.23424266278743744,0.002086254768073559,0.9902386665344238,0.9914537072181702,0.8567768931388855,0.9173250794410706,0.9327465891838074,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,9,8,0.378852516412735,0.0036231607664376497,0.9891470670700073,0.9846143126487732,0.7299224138259888,0.9144495725631714,0.8582248687744141,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,9,9,0.3003675639629364,0.0023897660430520773,0.9929404258728027,0.9938496351242065,0.8946574926376343,0.9171064496040344,0.9741929173469543,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,9,10,0.29744312167167664,0.0020657964050769806,0.9903805255889893,0.9909238219261169,0.7392361164093018,0.9049269556999207,0.8826443552970886,1.0,1.0,0.0,0.0,0.0,0.0,0.0
