cond,cdl,ds_ns,speed_kmh,snr_db,stream,batch,slot,err_Broad,err_DiscNRX,err_AINR,err_LS-LIN,err_LS-LMMSE,conf_b,conf_d,crc_b
S1,C,100.0,3.0,10.0,test,13,5,0.0,0.0,0.0,0.0,0.0,0.995147705078125,0.9949879050254822,1.0
S1,C,100.0,3.0,10.0,test,13,6,0.0,0.0,0.0,0.0,0.0,0.9780182242393494,0.9809472560882568,1.0
S1,C,100.0,3.0,10.0,test,13,7,0.0,0.0,0.0,0.0,0.0,0.9939858913421631,0.9944332242012024,1.0
S1,C,100.0,3.0,10.0,test,13,8,0.0,0.0,0.0,0.0,0.0,0.9916616678237915,0.9937492609024048,1.0
S1,C,100.0,3.0,10.0,test,13,9,0.0,0.0,0.0,0.0,0.0,0.9923650622367859,0.9936012029647827,1.0
S1,C,100.0,3.0,10.0,test,13,10,0.0,0.0,0.0,0.0,0.0,0.9915187358856201,0.9906619191169739,1.0
S1,C,100.0,3.0,10.0,test,13,11,0.0,0.0,0.0,0.0,0.0,0.9931187033653259,0.9942745566368103,1.0
S1,C,100.0,3.0,10.0,test,13,12,0.0,0.0,0.0,0.0,0.0,0.9937741160392761,0.9925379157066345,1.0
S1,C,100.0,3.0,10.0,test,13,13,0.0,0.0,0.0,0.0,0.0,0.9946179389953613,0.996231198310852,1.0
S1,C,100.0,3.0,10.0,test,13,14,0.0,0.0,0.0,0.0,0.0,0.99647057056427,0.9964361190795898,1.0
S1,C,100.0,3.0,10.0,test,13,15,0.0,0.0,0.0,0.0,0.0,0.9870991110801697,0.9948723316192627,1.0
S1,C,100.0,3.0,10.0,test,13,16,0.0,0.0,0.0,0.0,0.0,0.9917763471603394,0.9941985607147217,1.0
S1,C,100.0,3.0,10.0,test,13,17,0.0,0.0,0.0,0.0,0.0,0.992027997970581,0.991058886051178,1.0
S1,C,100.0,3.0,10.0,test,13,18,0.0,0.0,0.0,0.0,0.0,0.9928802251815796,0.9951434135437012,1.0
S1,C,100.0,3.0,10.0,test,13,19,0.0,0.0,0.0,0.0,0.0,0.9948210716247559,0.9960039258003235,1.0
S1,C,100.0,3.0,10.0,test,13,20,0.0,0.0,0.0,0.0,0.0,0.9938139915466309,0.9950301647186279,1.0
S1,C,100.0,3.0,10.0,test,13,21,0.0,0.0,0.0,0.0,0.0,0.993255615234375,0.9953435063362122,1.0
S1,C,100.0,3.0,10.0,test,13,22,0.0,0.0,0.0,0.0,0.0,0.9914053082466125,0.9935289621353149,1.0
S1,C,100.0,3.0,10.0,test,13,23,0.0,0.0,0.0,0.0,0.0,0.9948298335075378,0.9921652674674988,1.0
S1,C,100.0,3.0,10.0,test,13,24,0.0,0.0,0.0,0.0,0.0,0.9946989417076111,0.9952468872070312,1.0
S1,C,100.0,3.0,10.0,test,13,25,0.0,0.0,0.0,0.0,0.0,0.9925708770751953,0.9924582839012146,1.0
S1,C,100.0,3.0,10.0,test,13,26,0.0,0.0,0.0,0.0,0.0,0.9939093589782715,0.9940572381019592,1.0
S1,C,100.0,3.0,10.0,test,13,27,0.0,0.0,0.0,0.0,0.0,0.9952887892723083,0.9967668056488037,1.0
S1,C,100.0,3.0,10.0,test,13,28,0.0,0.0,0.0,0.0,0.0,0.9865649342536926,0.9933120012283325,1.0
S1,C,100.0,3.0,10.0,test,13,29,0.0,0.0,0.0,0.0,0.0,0.9921017289161682,0.9934483766555786,1.0
S1,C,100.0,3.0,10.0,test,13,30,0.0,0.0,0.0,0.0,0.0,0.9929651618003845,0.994140088558197,1.0
S1,C,100.0,3.0,10.0,test,13,31,0.0,0.0,0.0,0.0,0.0,0.9934107661247253,0.9950184226036072,1.0
S1,C,100.0,3.0,10.0,test,14,0,0.0,0.0,0.0,0.0,0.0,0.9947899580001831,0.9941726326942444,1.0
S1,C,100.0,3.0,10.0,test,14,1,0.0,0.0,0.0,0.0,0.0,0.9938052296638489,0.9942469596862793,1.0
S1,C,100.0,3.0,10.0,test,14,2,0.0,0.0,0.0,0.0,0.0,0.9942445755004883,0.9929352402687073,1.0
S1,C,100.0,3.0,10.0,test,14,3,0.0,0.0,0.0,0.0,0.0,0.9917425513267517,0.9940850138664246,1.0
S1,C,100.0,3.0,10.0,test,14,4,0.0,0.0,0.0,0.0,0.0,0.9913756847381592,0.9926568865776062,1.0
S1,C,100.0,3.0,10.0,test,14,5,0.0,0.0,0.0,0.0,0.0,0.9918267726898193,0.9935424327850342,1.0
S1,C,100.0,3.0,10.0,test,14,6,0.0,0.0,0.0,0.0,0.0,0.99546217918396,0.994169294834137,1.0
S1,C,100.0,3.0,10.0,test,14,7,0.0,0.0,0.0,0.0,0.0,0.9953687191009521,0.9955798387527466,1.0
S1,C,100.0,3.0,10.0,test,14,8,0.0,0.0,0.0,0.0,0.0,0.9940798878669739,0.9953901171684265,1.0
S1,C,100.0,3.0,10.0,test,14,9,0.0,0.0,0.0,0.0,0.0,0.9937703609466553,0.9943014979362488,1.0
S1,C,100.0,3.0,10.0,test,14,10,0.0,0.0,0.0,0.0,0.0,0.9930720329284668,0.9947385191917419,1.0
S1,C,100.0,3.0,10.0,test,14,11,0.0,0.0,0.0,0.0,0.0,0.9935469031333923,0.9932191967964172,1.0
S1,C,100.0,3.0,10.0,test,14,12,0.0,0.0,0.0,0.0,0.0,0.9923220276832581,0.9939475655555725,1.0
S1,C,100.0,3.0,10.0,test,14,13,0.0,0.0,0.0,0.0,0.0,0.9947144389152527,0.9936104416847229,1.0
S1,C,100.0,3.0,10.0,test,14,14,0.0,0.0,0.0,0.0,0.0,0.9923511147499084,0.9927160739898682,1.0
S1,C,100.0,3.0,10.0,test,14,15,0.0,0.0,0.0,0.0,0.0,0.9934802055358887,0.9917209148406982,1.0
S1,C,100.0,3.0,10.0,test,14,16,0.0,0.0,0.0,0.0,0.0,0.9949256777763367,0.993611216545105,1.0
S1,C,100.0,3.0,10.0,test,14,17,0.0,0.0,0.0,0.0,0.0,0.9902251362800598,0.9932106733322144,1.0
S1,C,100.0,3.0,10.0,test,14,18,0.0,0.0,0.0,0.0,0.0,0.9942647218704224,0.9953712224960327,1.0
S1,C,100.0,3.0,10.0,test,14,19,0.0,0.0,0.0,0.0,0.0,0.9937056303024292,0.9962587952613831,1.0
S1,C,100.0,3.0,10.0,test,14,20,0.0,0.0,0.0,0.0,0.0,0.9919983744621277,0.9931334257125854,1.0
S1,C,100.0,3.0,10.0,test,14,21,0.0,0.0,0.0,0.0,0.0,0.991401195526123,0.992245614528656,1.0
S1,C,100.0,3.0,10.0,test,14,22,0.0,0.0,0.0,0.0,0.0,0.9880959391593933,0.9917886853218079,1.0
S1,C,100.0,3.0,10.0,test,14,23,0.0,0.0,0.0,0.0,0.0,0.9922654032707214,0.9936783909797668,1.0
S1,C,100.0,3.0,10.0,test,14,24,0.0,0.0,0.0,0.0,0.0,0.994809091091156,0.9947829842567444,1.0
S1,C,100.0,3.0,10.0,test,14,25,0.0,0.0,0.0,0.0,0.0,0.9957553744316101,0.9953669309616089,1.0
S1,C,100.0,3.0,10.0,test,14,26,0.0,0.0,0.0,0.0,0.0,0.9938784241676331,0.995123565196991,1.0
S1,C,100.0,3.0,10.0,test,14,27,0.0,0.0,0.0,0.0,0.0,0.9949817657470703,0.9938260912895203,1.0
S1,C,100.0,3.0,10.0,test,14,28,0.0,0.0,0.0,0.0,0.0,0.9916419982910156,0.993198573589325,1.0
S1,C,100.0,3.0,10.0,test,14,29,0.0,0.0,0.0,0.0,0.0,0.9958921670913696,0.988291323184967,1.0
S1,C,100.0,3.0,10.0,test,14,30,0.0,0.0,0.0,0.0,0.0,0.9938086271286011,0.9957318305969238,1.0
S1,C,100.0,3.0,10.0,test,14,31,0.0,0.0,0.0,0.0,0.0,0.995069682598114,0.9952690005302429,1.0
S1,C,100.0,3.0,10.0,test,15,0,0.0,0.0,0.0,0.0,0.0,0.9939154982566833,0.9923006296157837,1.0
S1,C,100.0,3.0,10.0,test,15,1,0.0,0.0,0.0,0.0,0.0,0.9942688345909119,0.9947160482406616,1.0
S1,C,100.0,3.0,10.0,test,15,2,0.0,0.0,0.0,0.0,0.0,0.9923813343048096,0.9862163662910461,1.0
S1,C,100.0,3.0,10.0,test,15,3,0.0,0.0,0.0,0.0,0.0,0.9946619272232056,0.9960086345672607,1.0
S1,C,100.0,3.0,10.0,test,15,4,0.0,0.0,0.0,0.0,0.0,0.9910646677017212,0.9936000108718872,1.0
S1,C,100.0,3.0,10.0,test,15,5,0.0,0.0,0.0,0.0,0.0,0.9946829676628113,0.9944925308227539,1.0
S1,C,100.0,3.0,10.0,test,15,6,0.0,0.0,0.0,0.0,0.0,0.9823778867721558,0.9899301528930664,1.0
S1,C,100.0,3.0,10.0,test,15,7,0.0,0.0,0.0,0.0,0.0,0.986556351184845,0.9876692891120911,1.0
S1,C,100.0,3.0,10.0,test,15,8,0.0,0.0,0.0,0.0,0.0,0.9927293062210083,0.99485844373703,1.0
S1,C,100.0,3.0,10.0,test,15,9,0.0,0.0,0.0,0.0,0.0,0.992906928062439,0.9950150847434998,1.0
S1,C,100.0,3.0,10.0,test,15,10,0.0,0.0,0.0,0.0,0.0,0.987339973449707,0.9923202991485596,1.0
S1,C,100.0,3.0,10.0,test,15,11,0.0,0.0,0.0,0.0,0.0,0.9943723082542419,0.9938158988952637,1.0
S1,C,100.0,3.0,10.0,test,15,12,0.0,0.0,0.0,0.0,0.0,0.9915961623191833,0.9923087358474731,1.0
S1,C,100.0,3.0,10.0,test,15,13,0.0,0.0,0.0,0.0,0.0,0.993556797504425,0.994219183921814,1.0
S1,C,100.0,3.0,10.0,test,15,14,0.0,0.0,0.0,0.0,0.0,0.9925065636634827,0.99326491355896,1.0
S1,C,100.0,3.0,10.0,test,15,15,0.0,0.0,0.0,0.0,0.0,0.9899818301200867,0.9923663139343262,1.0
S1,C,100.0,3.0,10.0,test,15,16,0.0,0.0,0.0,0.0,0.0,0.9910848736763,0.993118405342102,1.0
S1,C,100.0,3.0,10.0,test,15,17,0.0,0.0,0.0,0.0,0.0,0.9899812340736389,0.9895548224449158,1.0
S1,C,100.0,3.0,10.0,test,15,18,0.0,0.0,0.0,0.0,0.0,0.9936997294425964,0.9933868050575256,1.0
S1,C,100.0,3.0,10.0,test,15,19,0.0,0.0,0.0,0.0,0.0,0.9943651556968689,0.9942304491996765,1.0
S1,C,100.0,3.0,10.0,test,15,20,0.0,0.0,0.0,0.0,0.0,0.9955605268478394,0.9964771270751953,1.0
S1,C,100.0,3.0,10.0,test,15,21,0.0,0.0,0.0,0.0,0.0,0.9936463236808777,0.9952815175056458,1.0
S1,C,100.0,3.0,10.0,test,15,22,0.0,0.0,0.0,0.0,0.0,0.9913932085037231,0.9933498501777649,1.0
S1,C,100.0,3.0,10.0,test,15,23,0.0,0.0,0.0,0.0,0.0,0.9950569868087769,0.9956750869750977,1.0
S1,C,100.0,3.0,10.0,test,15,24,0.0,0.0,0.0,0.0,0.0,0.9949612617492676,0.9958345293998718,1.0
S1,C,100.0,3.0,10.0,test,15,25,0.0,0.0,0.0,0.0,0.0,0.9936009049415588,0.9934163689613342,1.0
S1,C,100.0,3.0,10.0,test,15,26,0.0,0.0,0.0,0.0,0.0,0.992523729801178,0.9948203563690186,1.0
S1,C,100.0,3.0,10.0,test,15,27,0.0,0.0,0.0,0.0,0.0,0.9862900376319885,0.9922126531600952,1.0
S1,C,100.0,3.0,10.0,test,15,28,0.0,0.0,0.0,0.0,0.0,0.9933053255081177,0.9927776455879211,1.0
S1,C,100.0,3.0,10.0,test,15,29,0.0,0.0,0.0,0.0,0.0,0.9951105117797852,0.9951396584510803,1.0
S1,C,100.0,3.0,10.0,test,15,30,0.0,0.0,0.0,0.0,0.0,0.9903509616851807,0.9924290180206299,1.0
S1,C,100.0,3.0,10.0,test,15,31,0.0,0.0,0.0,0.0,0.0,0.9902448654174805,0.9915168285369873,1.0
S1,C,100.0,3.0,10.0,test,16,0,0.0,0.0,0.0,0.0,0.0,0.991317093372345,0.9934946894645691,1.0
S1,C,100.0,3.0,10.0,test,16,1,0.0,0.0,0.0,0.0,0.0,0.9909977912902832,0.9877187609672546,1.0
S1,C,100.0,3.0,10.0,test,16,2,0.0,0.0,0.0,0.0,0.0,0.994579017162323,0.9942612051963806,1.0
S1,C,100.0,3.0,10.0,test,16,3,0.0,0.0,0.0,0.0,0.0,0.9915892481803894,0.9923832416534424,1.0
S1,C,100.0,3.0,10.0,test,16,4,0.0,0.0,0.0,0.0,0.0,0.9925652742385864,0.9909629225730896,1.0
S1,C,100.0,3.0,10.0,test,16,5,0.0,0.0,0.0,0.0,0.0,0.9941051602363586,0.9929469227790833,1.0
S1,C,100.0,3.0,10.0,test,16,6,0.0,0.0,0.0,0.0,0.0,0.9936450719833374,0.9931924343109131,1.0
S1,C,100.0,3.0,10.0,test,16,7,0.0,0.0,0.0,0.0,0.0,0.9947144389152527,0.9935570359230042,1.0
S1,C,100.0,3.0,10.0,test,16,8,0.0,0.0,0.0,0.0,0.0,0.9950554966926575,0.99359530210495,1.0
S1,C,100.0,3.0,10.0,test,16,9,0.0,0.0,0.0,0.0,0.0,0.9934757947921753,0.9956414699554443,1.0
S1,C,100.0,3.0,10.0,test,16,10,0.0,0.0,0.0,0.0,0.0,0.993513822555542,0.9919922351837158,1.0
S1,C,100.0,3.0,10.0,test,16,11,0.0,0.0,0.0,0.0,0.0,0.9945493936538696,0.9947729110717773,1.0
S1,C,100.0,3.0,10.0,test,16,12,0.0,0.0,0.0,0.0,0.0,0.9926984310150146,0.9919306635856628,1.0
S1,C,100.0,3.0,10.0,test,16,13,0.0,0.0,0.0,0.0,0.0,0.9942893385887146,0.996060311794281,1.0
S1,C,100.0,3.0,10.0,test,16,14,0.0,0.0,0.0,0.0,0.0,0.9793449640274048,0.9913044571876526,1.0
S1,C,100.0,3.0,10.0,test,16,15,0.0,0.0,0.0,0.0,0.0,0.9933236241340637,0.9946789741516113,1.0
S1,C,100.0,3.0,10.0,test,16,16,0.0,0.0,0.0,0.0,0.0,0.9912761449813843,0.9909180402755737,1.0
S1,C,100.0,3.0,10.0,test,16,17,0.0,0.0,0.0,0.0,0.0,0.9925740361213684,0.9914928078651428,1.0
S1,C,100.0,3.0,10.0,test,16,18,0.0,0.0,0.0,0.0,0.0,0.9931642413139343,0.9952031970024109,1.0
S1,C,100.0,3.0,10.0,test,16,19,0.0,0.0,0.0,0.0,0.0,0.9956030249595642,0.9952831268310547,1.0
S1,C,100.0,3.0,10.0,test,16,20,0.0,0.0,0.0,0.0,0.0,0.9938609004020691,0.995134711265564,1.0
S1,C,100.0,3.0,10.0,test,16,21,0.0,0.0,0.0,0.0,0.0,0.9951785206794739,0.994871973991394,1.0
S1,C,100.0,3.0,10.0,test,16,22,0.0,0.0,0.0,0.0,0.0,0.9932724237442017,0.9937963485717773,1.0
S1,C,100.0,3.0,10.0,test,16,23,0.0,0.0,0.0,0.0,0.0,0.9922502636909485,0.9936748147010803,1.0
S1,C,100.0,3.0,10.0,test,16,24,0.0,0.0,0.0,0.0,0.0,0.9939744472503662,0.9934930801391602,1.0
S1,C,100.0,3.0,10.0,test,16,25,0.0,0.0,0.0,0.0,0.0,0.9948393702507019,0.9952000379562378,1.0
S1,C,100.0,3.0,10.0,test,16,26,0.0,0.0,0.0,0.0,0.0,0.9931557774543762,0.9928920865058899,1.0
S1,C,100.0,3.0,10.0,test,16,27,0.0,0.0,0.0,0.0,0.0,0.9924336671829224,0.9949223399162292,1.0
S1,C,100.0,3.0,10.0,test,16,28,0.0,0.0,0.0,0.0,0.0,0.9902366399765015,0.9907431602478027,1.0
S1,C,100.0,3.0,10.0,test,16,29,0.0,0.0,0.0,0.0,0.0,0.991866946220398,0.9921044707298279,1.0
S1,C,100.0,3.0,10.0,test,16,30,0.0,0.0,0.0,0.0,0.0,0.9944577217102051,0.9944218397140503,1.0
S1,C,100.0,3.0,10.0,test,16,31,0.0,0.0,0.0,0.0,0.0,0.9892176389694214,0.9928844571113586,1.0
S1,C,100.0,3.0,10.0,test,17,0,0.0,0.0,0.0,0.0,0.0,0.9920969009399414,0.9942692518234253,1.0
S1,C,100.0,3.0,10.0,test,17,1,0.0,0.0,0.0,0.0,0.0,0.9930802583694458,0.99283367395401,1.0
S1,C,100.0,3.0,10.0,test,17,2,0.0,0.0,0.0,0.0,0.0,0.9946112036705017,0.9971536993980408,1.0
S1,C,100.0,3.0,10.0,test,17,3,0.0,0.0,0.0,0.0,0.0,0.9922987222671509,0.9901489615440369,1.0
S1,C,100.0,3.0,10.0,test,17,4,0.0,0.0,0.0,0.0,0.0,0.993179202079773,0.9948266744613647,1.0
S1,C,100.0,3.0,10.0,test,17,5,0.0,0.0,0.0,0.0,0.0,0.9863448739051819,0.9879411458969116,1.0
S1,C,100.0,3.0,10.0,test,17,6,0.0,0.0,0.0,0.0,0.0,0.9676209092140198,0.9881009459495544,1.0
S1,C,100.0,3.0,10.0,test,17,7,0.0,0.0,0.0,0.0,0.0,0.9941768646240234,0.9961267113685608,1.0
S1,C,100.0,3.0,10.0,test,17,8,0.0,0.0,0.0,0.0,0.0,0.9908635020256042,0.9944543838500977,1.0
S1,C,100.0,3.0,10.0,test,17,9,0.0,0.0,0.0,0.0,0.0,0.9948027729988098,0.9957315325737,1.0
S1,C,100.0,3.0,10.0,test,17,10,0.0,0.0,0.0,0.0,0.0,0.9921873807907104,0.9944090843200684,1.0
S1,C,100.0,3.0,10.0,test,17,11,0.0,0.0,0.0,0.0,0.0,0.9963722229003906,0.9958859086036682,1.0
S1,C,100.0,3.0,10.0,test,17,12,0.0,0.0,0.0,0.0,0.0,0.9935460686683655,0.9948515892028809,1.0
S1,C,100.0,3.0,10.0,test,17,13,0.0,0.0,0.0,0.0,0.0,0.995074987411499,0.9937325119972229,1.0
S1,C,100.0,3.0,10.0,test,17,14,0.0,0.0,0.0,0.0,0.0,0.9934191703796387,0.9959425330162048,1.0
S1,C,100.0,3.0,10.0,test,17,15,0.0,0.0,0.0,0.0,0.0,0.9923624992370605,0.9932531714439392,1.0
S1,C,100.0,3.0,10.0,test,17,16,0.0,0.0,0.0,0.0,0.0,0.9924322962760925,0.9946125149726868,1.0
S1,C,100.0,3.0,10.0,test,17,17,0.0,0.0,0.0,0.0,0.0,0.9931049942970276,0.9940824508666992,1.0
S1,C,100.0,3.0,10.0,test,17,18,0.0,0.0,0.0,0.0,0.0,0.994930624961853,0.9952335357666016,1.0
S1,C,100.0,3.0,10.0,test,17,19,0.0,0.0,0.0,0.0,0.0,0.9950949549674988,0.9968752861022949,1.0
S1,C,100.0,3.0,10.0,test,17,20,0.0,0.0,0.0,0.0,0.0,0.9935426115989685,0.9951683878898621,1.0
S1,C,100.0,3.0,10.0,test,17,21,0.0,0.0,0.0,0.0,0.0,0.995575487613678,0.9942125082015991,1.0
S1,C,100.0,3.0,10.0,test,17,22,0.0,0.0,0.0,0.0,0.0,0.9882295727729797,0.9854535460472107,1.0
S1,C,100.0,3.0,10.0,test,17,23,0.0,0.0,0.0,0.0,0.0,0.9925024509429932,0.9939193725585938,1.0
S1,C,100.0,3.0,10.0,test,17,24,0.0,0.0,0.0,0.0,0.0,0.9934606552124023,0.9934226870536804,1.0
S1,C,100.0,3.0,10.0,test,17,25,0.0,0.0,0.0,0.0,0.0,0.991115927696228,0.993059515953064,1.0
S1,C,100.0,3.0,10.0,test,17,26,0.0,0.0,0.0,0.0,0.0,0.9925122857093811,0.9944958686828613,1.0
S1,C,100.0,3.0,10.0,test,17,27,0.0,0.0,0.0,0.0,0.0,0.9937518239021301,0.9943040609359741,1.0
S1,C,100.0,3.0,10.0,test,17,28,0.0,0.0,0.0,0.0,0.0,0.986486554145813,0.9922177791595459,1.0
S1,C,100.0,3.0,10.0,test,17,29,0.0,0.0,0.0,0.0,0.0,0.985525906085968,0.984815239906311,1.0
S1,C,100.0,3.0,10.0,test,17,30,0.0,0.0,0.0,0.0,0.0,0.9925788640975952,0.9932914972305298,1.0
S1,C,100.0,3.0,10.0,test,17,31,0.0,0.0,0.0,0.0,0.0,0.993845522403717,0.9929935932159424,1.0
S1,C,100.0,3.0,10.0,test,18,0,0.0,0.0,0.0,0.0,0.0,0.9839745163917542,0.9892932772636414,1.0
S1,C,100.0,3.0,10.0,test,18,1,0.0,0.0,0.0,0.0,0.0,0.9935536980628967,0.9904478192329407,1.0
S1,C,100.0,3.0,10.0,test,18,2,0.0,0.0,0.0,0.0,0.0,0.9877822399139404,0.9931848049163818,1.0
S1,C,100.0,3.0,10.0,test,18,3,0.0,0.0,0.0,0.0,0.0,0.990935206413269,0.9944915771484375,1.0
S1,C,100.0,3.0,10.0,test,18,4,0.0,0.0,0.0,0.0,0.0,0.9916464686393738,0.9914219975471497,1.0
S1,C,100.0,3.0,10.0,test,18,5,0.0,0.0,0.0,0.0,0.0,0.9913192987442017,0.9938724040985107,1.0
S1,C,100.0,3.0,10.0,test,18,6,0.0,0.0,0.0,0.0,0.0,0.9924692511558533,0.992570161819458,1.0
S1,C,100.0,3.0,10.0,test,18,7,0.0,0.0,0.0,0.0,0.0,0.9955883622169495,0.9936847686767578,1.0
S1,C,100.0,3.0,10.0,test,18,8,0.0,0.0,0.0,0.0,0.0,0.9939069151878357,0.996508002281189,1.0
S1,C,100.0,3.0,10.0,test,18,9,0.0,0.0,0.0,0.0,0.0,0.9954081773757935,0.9949027895927429,1.0
S1,C,100.0,3.0,10.0,test,18,10,0.0,0.0,0.0,0.0,0.0,0.9927436113357544,0.9925811290740967,1.0
S1,C,100.0,3.0,10.0,test,18,11,0.0,0.0,0.0,0.0,0.0,0.9920482635498047,0.9936561584472656,1.0
S1,C,100.0,3.0,10.0,test,18,12,0.0,0.0,0.0,0.0,0.0,0.9815903902053833,0.9907605648040771,1.0
S1,C,100.0,3.0,10.0,test,18,13,0.0,0.0,0.0,0.0,0.0,0.9931638836860657,0.9942490458488464,1.0
S1,C,100.0,3.0,10.0,test,18,14,0.0,0.0,0.0,0.0,0.0,0.9934319257736206,0.994857907295227,1.0
S1,C,100.0,3.0,10.0,test,18,15,0.0,0.0,0.0,0.0,0.0,0.9855209589004517,0.9858247637748718,1.0
S1,C,100.0,3.0,10.0,test,18,16,0.0,0.0,0.0,0.0,0.0,0.9934309720993042,0.9927731156349182,1.0
S1,C,100.0,3.0,10.0,test,18,17,0.0,0.0,0.0,0.0,0.0,0.9947924613952637,0.9945444464683533,1.0
S1,C,100.0,3.0,10.0,test,18,18,0.0,0.0,0.0,0.0,0.0,0.9875402450561523,0.9931675791740417,1.0
S1,C,100.0,3.0,10.0,test,18,19,0.0,0.0,0.0,0.0,0.0,0.9931883811950684,0.9944068789482117,1.0
S1,C,100.0,3.0,10.0,test,18,20,0.0,0.0,0.0,0.0,0.0,0.9919955730438232,0.9942047595977783,1.0
S1,C,100.0,3.0,10.0,test,18,21,0.0,0.0,0.0,0.0,0.0,0.9931867122650146,0.9955907464027405,1.0
S1,C,100.0,3.0,10.0,test,18,22,0.0,0.0,0.0,0.0,0.0,0.991849958896637,0.9944969415664673,1.0
S1,C,100.0,3.0,10.0,test,18,23,0.0,0.0,0.0,0.0,0.0,0.9945199489593506,0.9941418170928955,1.0
S1,C,100.0,3.0,10.0,test,18,24,0.0,0.0,0.0,0.0,0.0,0.9920384287834167,0.9949402213096619,1.0
S1,C,100.0,3.0,10.0,test,18,25,0.0,0.0,0.0,0.0,0.0,0.993130087852478,0.9958235025405884,1.0
S1,C,100.0,3.0,10.0,test,18,26,0.0,0.0,0.0,0.0,0.0,0.9937340617179871,0.9946831464767456,1.0
S1,C,100.0,3.0,10.0,test,18,27,0.0,0.0,0.0,0.0,0.0,0.9947347640991211,0.9947028160095215,1.0
S1,C,100.0,3.0,10.0,test,18,28,0.0,0.0,0.0,0.0,0.0,0.9934327006340027,0.9929478168487549,1.0
S1,C,100.0,3.0,10.0,test,18,29,0.0,0.0,0.0,0.0,0.0,0.9933976531028748,0.9940139651298523,1.0
S1,C,100.0,3.0,10.0,test,18,30,0.0,0.0,0.0,0.0,0.0,0.9939557909965515,0.9925418496131897,1.0
S1,C,100.0,3.0,10.0,test,18,31,0.0,0.0,0.0,0.0,0.0,0.9928352236747742,0.9955287575721741,1.0
S1,C,100.0,3.0,10.0,test,19,0,0.0,0.0,0.0,0.0,0.0,0.9922605752944946,0.992794930934906,1.0
S1,C,100.0,3.0,10.0,test,19,1,0.0,0.0,0.0,0.0,0.0,0.9847972989082336,0.9897775053977966,1.0
S1,C,100.0,3.0,10.0,test,19,2,0.0,0.0,0.0,0.0,0.0,0.9915223717689514,0.9955306649208069,1.0
S1,C,100.0,3.0,10.0,test,19,3,0.0,0.0,0.0,0.0,0.0,0.9942706227302551,0.9951665997505188,1.0
S1,C,100.0,3.0,10.0,test,19,4,0.0,0.0,0.0,0.0,0.0,0.9936211705207825,0.9936085939407349,1.0
S1,C,100.0,3.0,10.0,test,19,5,0.0,0.0,0.0,0.0,0.0,0.9917901158332825,0.9914481043815613,1.0
S1,C,100.0,3.0,10.0,test,19,6,0.0,0.0,0.0,0.0,0.0,0.9886526465415955,0.9941975474357605,1.0
S1,C,100.0,3.0,10.0,test,19,7,0.0,0.0,0.0,0.0,0.0,0.9932953119277954,0.9948840141296387,1.0
S1,C,100.0,3.0,10.0,test,19,8,0.0,0.0,0.0,0.0,0.0,0.9946666359901428,0.9946428537368774,1.0
S1,C,100.0,3.0,10.0,test,19,9,0.0,0.0,0.0,0.0,0.0,0.9898532629013062,0.9924899339675903,1.0
S1,C,100.0,3.0,10.0,test,19,10,0.0,0.0,0.0,0.0,0.0,0.9919614791870117,0.9938859343528748,1.0
S1,C,100.0,3.0,10.0,test,19,11,0.0,0.0,0.0,0.0,0.0,0.9846873879432678,0.9912508130073547,1.0
S1,C,100.0,3.0,10.0,test,19,12,0.0,0.0,0.0,0.0,0.0,0.991459846496582,0.9938914775848389,1.0
S1,C,100.0,3.0,10.0,test,19,13,0.0,0.0,0.0,0.0,0.0,0.9918109774589539,0.9948502779006958,1.0
S1,C,100.0,3.0,10.0,test,19,14,0.0,0.0,0.0,0.0,0.0,0.9945024251937866,0.9914188385009766,1.0
S1,C,100.0,3.0,10.0,test,19,15,0.0,0.0,0.0,0.0,0.0,0.9917988181114197,0.9942747354507446,1.0
S1,C,100.0,3.0,10.0,test,19,16,0.0,0.0,0.0,0.0,0.0,0.994202733039856,0.9965507984161377,1.0
S1,C,100.0,3.0,10.0,test,19,17,0.0,0.0,0.0,0.0,0.0,0.9921888709068298,0.9926171898841858,1.0
S1,C,100.0,3.0,10.0,test,19,18,0.0,0.0,0.0,0.0,0.0,0.9934210777282715,0.9939901828765869,1.0
S1,C,100.0,3.0,10.0,test,19,19,0.0,0.0,0.0,0.0,0.0,0.9923917651176453,0.9941273927688599,1.0
S1,C,100.0,3.0,10.0,test,19,20,0.0,0.0,0.0,0.0,0.0,0.9935142397880554,0.992844820022583,1.0
S1,C,100.0,3.0,10.0,test,19,21,0.0,0.0,0.0,0.0,0.0,0.9933056235313416,0.994777500629425,1.0
S1,C,100.0,3.0,10.0,test,19,22,0.0,0.0,0.0,0.0,0.0,0.9941388964653015,0.9945147633552551,1.0
S1,C,100.0,3.0,10.0,test,19,23,0.0,0.0,0.0,0.0,0.0,0.9947736263275146,0.9947841763496399,1.0
S1,C,100.0,3.0,10.0,test,19,24,0.0,0.0,0.0,0.0,0.0,0.9934172630310059,0.9943776726722717,1.0
S1,C,100.0,3.0,10.0,test,19,25,0.0,0.0,0.0,0.0,0.0,0.9930445551872253,0.9966341853141785,1.0
S1,C,100.0,3.0,10.0,test,19,26,0.0,0.0,0.0,0.0,0.0,0.9924523830413818,0.9930567741394043,1.0
